Postcode,State,Fuel Type,Registrations as at 31 January 2022,Total personal income (weekly),Age,Population,Income_Midpoint,Age_Midpoint
4069,QLD,Battery Electric Vehicle,176," $1,750-$1,999", 65-74 years,144,1874.5,69.5
4069,QLD,Battery Electric Vehicle,176, Total, 25-34 years,2308,0,29.5
4069,QLD,Battery Electric Vehicle,176," $1,000-$1,249", 75-84 years,159,1124.5,79.5
4069,QLD,Battery Electric Vehicle,176, $150-$299, 20-24 years,247,224.5,22.0
4069,QLD,Battery Electric Vehicle,176," $3,500 or more", 25-34 years,76,3500+,29.5
4069,QLD,Battery Electric Vehicle,176, $150-$299, 55-64 years,129,224.5,59.5
4069,QLD,Battery Electric Vehicle,176," $1,500-$1,749", 25-34 years,263,1624.5,29.5
4069,QLD,Battery Electric Vehicle,176, Negative/Nil income, 65-74 years,258,0,69.5
4069,QLD,Battery Electric Vehicle,176, $400-$499, 75-84 years,301,449.5,79.5
4069,QLD,Battery Electric Vehicle,176, Total, 55-64 years,4213,0,59.5
4069,QLD,Battery Electric Vehicle,176," $1,250-$1,499", 15-19 years,7,1374.5,17.0
4069,QLD,Battery Electric Vehicle,176, $800-$999, 55-64 years,249,899.5,59.5
4069,QLD,Battery Electric Vehicle,176, $1-$149, 85 years and over,35,75.0,85+
4069,QLD,Battery Electric Vehicle,176," $1,500-$1,749", 45-54 years,395,1624.5,49.5
4069,QLD,Battery Electric Vehicle,176, Negative/Nil income, 45-54 years,277,0,49.5
4069,QLD,Battery Electric Vehicle,176, Negative/Nil income, 25-34 years,139,0,29.5
4069,QLD,Battery Electric Vehicle,176, Not stated, 65-74 years,107,0,69.5
4069,QLD,Battery Electric Vehicle,176, $800-$999, 35-44 years,227,899.5,39.5
4069,QLD,Battery Electric Vehicle,176, $300-$399, 55-64 years,130,349.5,59.5
4069,QLD,Battery Electric Vehicle,176, Not stated, 20-24 years,65,0,22.0
4069,QLD,Battery Electric Vehicle,176," $1,500-$1,749", 75-84 years,80,1624.5,79.5
4069,QLD,Battery Electric Vehicle,176, Total, 75-84 years,2203,0,79.5
4069,QLD,Battery Electric Vehicle,176, Not stated, 85 years and over,248,0,85+
4069,QLD,Battery Electric Vehicle,176," $3,000-$3499", 65-74 years,75,3249.5,69.5
4069,QLD,Battery Electric Vehicle,176," $1,500-$1,749", 15-19 years,3,1624.5,17.0
4069,QLD,Battery Electric Vehicle,176, $800-$999, 20-24 years,168,899.5,22.0
4069,QLD,Battery Electric Vehicle,176," $1,250-$1,499", 35-44 years,325,1374.5,39.5
4069,QLD,Battery Electric Vehicle,176, $500-$649, 65-74 years,308,574.5,69.5
4069,QLD,Battery Electric Vehicle,176," $2,000-$2,999", 25-34 years,315,2499.5,29.5
4069,QLD,Battery Electric Vehicle,176, Not stated, 25-34 years,83,0,29.5
4069,QLD,Battery Electric Vehicle,176," $1,000-$1,249", 45-54 years,356,1124.5,49.5
4069,QLD,Battery Electric Vehicle,176," $1,500-$1,749", 85 years and over,32,1624.5,85+
4069,QLD,Battery Electric Vehicle,176, $800-$999, 15-19 years,31,899.5,17.0
4069,QLD,Battery Electric Vehicle,176, $150-$299, 75-84 years,138,224.5,79.5
4069,QLD,Battery Electric Vehicle,176," $2,000-$2,999", 20-24 years,22,2499.5,22.0
4069,QLD,Battery Electric Vehicle,176, $800-$999, 85 years and over,41,899.5,85+
4069,QLD,Battery Electric Vehicle,176, $150-$299, 65-74 years,179,224.5,69.5
4069,QLD,Battery Electric Vehicle,176," $1,500-$1,749", 20-24 years,46,1624.5,22.0
4069,QLD,Battery Electric Vehicle,176," $2,000-$2,999", 85 years and over,16,2499.5,85+
4069,QLD,Battery Electric Vehicle,176, $500-$649, 15-19 years,78,574.5,17.0
4069,QLD,Battery Electric Vehicle,176," $3,000-$3499", 20-24 years,5,3249.5,22.0
4069,QLD,Battery Electric Vehicle,176, Not stated, 35-44 years,131,0,39.5
4069,QLD,Battery Electric Vehicle,176, $300-$399, 25-34 years,84,349.5,29.5
4069,QLD,Battery Electric Vehicle,176, $800-$999, 25-34 years,188,899.5,29.5
4069,QLD,Battery Electric Vehicle,176, $800-$999, 65-74 years,279,899.5,69.5
4069,QLD,Battery Electric Vehicle,176, $150-$299, 45-54 years,99,224.5,49.5
4069,QLD,Battery Electric Vehicle,176, Not stated, 15-19 years,49,0,17.0
4069,QLD,Battery Electric Vehicle,176," $3,500 or more", 55-64 years,625,3500+,59.5
4069,QLD,Battery Electric Vehicle,176, Total, 85 years and over,1015,0,85+
4069,QLD,Battery Electric Vehicle,176, $150-$299, 25-34 years,86,224.5,29.5
4069,QLD,Battery Electric Vehicle,176, Not stated, 75-84 years,165,0,79.5
4069,QLD,Battery Electric Vehicle,176, $500-$649, 55-64 years,196,574.5,59.5
4069,QLD,Battery Electric Vehicle,176, $500-$649, 35-44 years,176,574.5,39.5
4069,QLD,Battery Electric Vehicle,176," $1,500-$1,749", 55-64 years,285,1624.5,59.5
4069,QLD,Battery Electric Vehicle,176," $2,000-$2,999", 45-54 years,1120,2499.5,49.5
4069,QLD,Battery Electric Vehicle,176, Negative/Nil income, 35-44 years,286,0,39.5
4069,QLD,Battery Electric Vehicle,176, Negative/Nil income, 85 years and over,52,0,85+
4069,QLD,Battery Electric Vehicle,176, $150-$299, 35-44 years,71,224.5,39.5
4069,QLD,Battery Electric Vehicle,176," $1,750-$1,999", 20-24 years,12,1874.5,22.0
4069,QLD,Battery Electric Vehicle,176," $1,750-$1,999", 85 years and over,5,1874.5,85+
4069,QLD,Battery Electric Vehicle,176, $800-$999, 45-54 years,244,899.5,49.5
4069,QLD,Battery Electric Vehicle,176, Not stated, 55-64 years,124,0,59.5
4069,QLD,Battery Electric Vehicle,176," $1,500-$1,749", 35-44 years,354,1624.5,39.5
4069,QLD,Battery Electric Vehicle,176, $300-$399, 75-84 years,247,349.5,79.5
4069,QLD,Battery Electric Vehicle,176," $1,000-$1,249", 85 years and over,49,1124.5,85+
4069,QLD,Battery Electric Vehicle,176, $650-$799, 65-74 years,273,724.5,69.5
4069,QLD,Battery Electric Vehicle,176," $2,000-$2,999", 65-74 years,248,2499.5,69.5
4069,QLD,Battery Electric Vehicle,176," $3,000-$3499", 25-34 years,47,3249.5,29.5
4069,QLD,Battery Electric Vehicle,176," $1,250-$1,499", 75-84 years,98,1374.5,79.5
4069,QLD,Battery Electric Vehicle,176," $1,250-$1,499", 55-64 years,264,1374.5,59.5
4069,QLD,Battery Electric Vehicle,176," $3,500 or more", 65-74 years,209,3500+,69.5
4069,QLD,Battery Electric Vehicle,176, $500-$649, 20-24 years,193,574.5,22.0
4069,QLD,Battery Electric Vehicle,176, Total, 45-54 years,5709,0,49.5
4069,QLD,Battery Electric Vehicle,176, Total, 35-44 years,4781,0,39.5
4069,QLD,Battery Electric Vehicle,176, $300-$399, 20-24 years,175,349.5,22.0
4069,QLD,Battery Electric Vehicle,176, $400-$499, 55-64 years,137,449.5,59.5
4069,QLD,Battery Electric Vehicle,176, $500-$649, 45-54 years,169,574.5,49.5
4069,QLD,Battery Electric Vehicle,176," $1,000-$1,249", 35-44 years,286,1124.5,39.5
4069,QLD,Battery Electric Vehicle,176," $1,750-$1,999", 35-44 years,401,1874.5,39.5
4069,QLD,Battery Electric Vehicle,176, $650-$799, 20-24 years,169,724.5,22.0
4069,QLD,Battery Electric Vehicle,176, $1-$149, 45-54 years,103,75.0,49.5
4069,QLD,Battery Electric Vehicle,176," $3,000-$3499", 55-64 years,216,3249.5,59.5
4069,QLD,Battery Electric Vehicle,176," $1,250-$1,499", 45-54 years,366,1374.5,49.5
4069,QLD,Battery Electric Vehicle,176," $1,000-$1,249", 15-19 years,13,1124.5,17.0
4069,QLD,Battery Electric Vehicle,176, $150-$299, 85 years and over,39,224.5,85+
4069,QLD,Battery Electric Vehicle,176," $1,500-$1,749", 65-74 years,199,1624.5,69.5
4069,QLD,Battery Electric Vehicle,176," $3,000-$3499", 75-84 years,25,3249.5,79.5
4069,QLD,Battery Electric Vehicle,176, $400-$499, 25-34 years,82,449.5,29.5
4069,QLD,Battery Electric Vehicle,176," $2,000-$2,999", 35-44 years,1033,2499.5,39.5
4069,QLD,Battery Electric Vehicle,176, $650-$799, 85 years and over,68,724.5,85+
4069,QLD,Battery Electric Vehicle,176, $400-$499, 15-19 years,88,449.5,17.0
4069,QLD,Battery Electric Vehicle,176," $1,250-$1,499", 25-34 years,228,1374.5,29.5
4069,QLD,Battery Electric Vehicle,176, $1-$149, 65-74 years,132,75.0,69.5
4069,QLD,Battery Electric Vehicle,176," $1,000-$1,249", 55-64 years,292,1124.5,59.5
4069,QLD,Battery Electric Vehicle,176, $1-$149, 25-34 years,29,75.0,29.5
4069,QLD,Battery Electric Vehicle,176, Total, 15-19 years,2658,0,17.0
4069,QLD,Battery Electric Vehicle,176, $650-$799, 35-44 years,190,724.5,39.5
4069,QLD,Battery Electric Vehicle,176, $300-$399, 45-54 years,94,349.5,49.5
4069,QLD,Battery Electric Vehicle,176, $400-$499, 85 years and over,208,449.5,85+
4069,QLD,Battery Electric Vehicle,176," $3,500 or more", 45-54 years,1188,3500+,49.5
4069,QLD,Battery Electric Vehicle,176, $150-$299, 15-19 years,311,224.5,17.0
4069,QLD,Battery Electric Vehicle,176, Negative/Nil income, 55-64 years,282,0,59.5
4069,QLD,Battery Electric Vehicle,176, $300-$399, 35-44 years,95,349.5,39.5
4069,QLD,Battery Electric Vehicle,176, $1-$149, 35-44 years,80,75.0,39.5
4069,QLD,Battery Electric Vehicle,176, $1-$149, 20-24 years,130,75.0,22.0
4069,QLD,Battery Electric Vehicle,176, $650-$799, 45-54 years,190,724.5,49.5
4069,QLD,Battery Electric Vehicle,176," $1,750-$1,999", 45-54 years,437,1874.5,49.5
4069,QLD,Battery Electric Vehicle,176," $1,750-$1,999", 55-64 years,296,1874.5,59.5
4069,QLD,Battery Electric Vehicle,176, $800-$999, 75-84 years,144,899.5,79.5
4069,QLD,Battery Electric Vehicle,176, $400-$499, 35-44 years,113,449.5,39.5
4069,QLD,Battery Electric Vehicle,176, $650-$799, 55-64 years,198,724.5,59.5
4069,QLD,Battery Electric Vehicle,176," $3,000-$3499", 85 years and over,5,3249.5,85+
4069,QLD,Battery Electric Vehicle,176," $1,250-$1,499", 20-24 years,114,1374.5,22.0
4069,QLD,Battery Electric Vehicle,176, $500-$649, 75-84 years,230,574.5,79.5
4069,QLD,Battery Electric Vehicle,176, $400-$499, 65-74 years,295,449.5,69.5
4069,QLD,Battery Electric Vehicle,176, $650-$799, 25-34 years,144,724.5,29.5
4069,QLD,Battery Electric Vehicle,176," $1,750-$1,999", 25-34 years,195,1874.5,29.5
4069,QLD,Battery Electric Vehicle,176, Total, 65-74 years,3440,0,69.5
4069,QLD,Battery Electric Vehicle,176, $1-$149, 15-19 years,684,75.0,17.0
4069,QLD,Battery Electric Vehicle,176," $1,250-$1,499", 85 years and over,30,1374.5,85+
4069,QLD,Battery Electric Vehicle,176," $3,500 or more", 20-24 years,5,3500+,22.0
4069,QLD,Battery Electric Vehicle,176," $1,750-$1,999", 75-84 years,54,1874.5,79.5
4069,QLD,Battery Electric Vehicle,176," $1,000-$1,249", 65-74 years,288,1124.5,69.5
4069,QLD,Battery Electric Vehicle,176, Total, 20-24 years,1843,0,22.0
4069,QLD,Battery Electric Vehicle,176, $300-$399, 65-74 years,243,349.5,69.5
4069,QLD,Battery Electric Vehicle,176, $650-$799, 15-19 years,44,724.5,17.0
4069,QLD,Battery Electric Vehicle,176, $650-$799, 75-84 years,204,724.5,79.5
4069,QLD,Battery Electric Vehicle,176, $400-$499, 20-24 years,171,449.5,22.0
4069,QLD,Battery Electric Vehicle,176, $1-$149, 75-84 years,70,75.0,79.5
4069,QLD,Battery Electric Vehicle,176," $3,500 or more", 35-44 years,687,3500+,39.5
2088,NSW,Battery Electric Vehicle,169, $800-$999, 85 years and over,70,899.5,85+
2088,NSW,Battery Electric Vehicle,169, $500-$649, 65-74 years,191,574.5,69.5
2088,NSW,Battery Electric Vehicle,169, $150-$299, 75-84 years,92,224.5,79.5
2088,NSW,Battery Electric Vehicle,169," $1,250-$1,499", 35-44 years,191,1374.5,39.5
2088,NSW,Battery Electric Vehicle,169, Not stated, 85 years and over,128,0,85+
2088,NSW,Battery Electric Vehicle,169," $1,500-$1,749", 75-84 years,119,1624.5,79.5
2088,NSW,Battery Electric Vehicle,169, Not stated, 20-24 years,63,0,22.0
2088,NSW,Battery Electric Vehicle,169," $2,000-$2,999", 25-34 years,598,2499.5,29.5
2088,NSW,Battery Electric Vehicle,169," $3,000-$3499", 65-74 years,96,3249.5,69.5
2088,NSW,Battery Electric Vehicle,169, $150-$299, 65-74 years,100,224.5,69.5
2088,NSW,Battery Electric Vehicle,169, $500-$649, 15-19 years,46,574.5,17.0
2088,NSW,Battery Electric Vehicle,169," $1,500-$1,749", 85 years and over,33,1624.5,85+
2088,NSW,Battery Electric Vehicle,169," $2,000-$2,999", 20-24 years,23,2499.5,22.0
2088,NSW,Battery Electric Vehicle,169, Negative/Nil income, 65-74 years,193,0,69.5
2088,NSW,Battery Electric Vehicle,169, $800-$999, 15-19 years,7,899.5,17.0
2088,NSW,Battery Electric Vehicle,169," $1,750-$1,999", 65-74 years,177,1874.5,69.5
2088,NSW,Battery Electric Vehicle,169, $1-$149, 25-34 years,24,75.0,29.5
2088,NSW,Battery Electric Vehicle,169, $650-$799, 45-54 years,127,724.5,49.5
2088,NSW,Battery Electric Vehicle,169," $1,500-$1,749", 20-24 years,54,1624.5,22.0
2088,NSW,Battery Electric Vehicle,169, Not stated, 35-44 years,143,0,39.5
2088,NSW,Battery Electric Vehicle,169," $2,000-$2,999", 45-54 years,588,2499.5,49.5
2088,NSW,Battery Electric Vehicle,169, $500-$649, 20-24 years,120,574.5,22.0
2088,NSW,Battery Electric Vehicle,169," $1,000-$1,249", 45-54 years,190,1124.5,49.5
2088,NSW,Battery Electric Vehicle,169," $3,000-$3499", 20-24 years,4,3249.5,22.0
2088,NSW,Battery Electric Vehicle,169, Not stated, 15-19 years,66,0,17.0
2088,NSW,Battery Electric Vehicle,169," $1,250-$1,499", 85 years and over,39,1374.5,85+
2088,NSW,Battery Electric Vehicle,169," $3,500 or more", 55-64 years,1064,3500+,59.5
2088,NSW,Battery Electric Vehicle,169, $500-$649, 55-64 years,139,574.5,59.5
2088,NSW,Battery Electric Vehicle,169," $1,750-$1,999", 25-34 years,289,1874.5,29.5
2088,NSW,Battery Electric Vehicle,169, $800-$999, 45-54 years,148,899.5,49.5
2088,NSW,Battery Electric Vehicle,169, Negative/Nil income, 35-44 years,223,0,39.5
2088,NSW,Battery Electric Vehicle,169, $1-$149, 75-84 years,54,75.0,79.5
2088,NSW,Battery Electric Vehicle,169, $400-$499, 20-24 years,103,449.5,22.0
2088,NSW,Battery Electric Vehicle,169, Total, 85 years and over,916,0,85+
2088,NSW,Battery Electric Vehicle,169, $150-$299, 25-34 years,34,224.5,29.5
2088,NSW,Battery Electric Vehicle,169, Total, 45-54 years,4238,0,49.5
2088,NSW,Battery Electric Vehicle,169, $650-$799, 75-84 years,151,724.5,79.5
2088,NSW,Battery Electric Vehicle,169," $3,000-$3499", 35-44 years,272,3249.5,39.5
2088,NSW,Battery Electric Vehicle,169," $1,500-$1,749", 45-54 years,210,1624.5,49.5
2088,NSW,Battery Electric Vehicle,169, $150-$299, 35-44 years,40,224.5,39.5
2088,NSW,Battery Electric Vehicle,169," $3,500 or more", 20-24 years,6,3500+,22.0
2088,NSW,Battery Electric Vehicle,169, $800-$999, 55-64 years,165,899.5,59.5
2088,NSW,Battery Electric Vehicle,169, $500-$649, 25-34 years,82,574.5,29.5
2088,NSW,Battery Electric Vehicle,169, $150-$299, 45-54 years,62,224.5,49.5
2088,NSW,Battery Electric Vehicle,169, $300-$399, 85 years and over,51,349.5,85+
2088,NSW,Battery Electric Vehicle,169, Not stated, 45-54 years,170,0,49.5
2088,NSW,Battery Electric Vehicle,169," $1,000-$1,249", 20-24 years,136,1124.5,22.0
2088,NSW,Battery Electric Vehicle,169, Total, 55-64 years,3727,0,59.5
2088,NSW,Battery Electric Vehicle,169, $400-$499, 45-54 years,72,449.5,49.5
2088,NSW,Battery Electric Vehicle,169, $400-$499, 65-74 years,185,449.5,69.5
2088,NSW,Battery Electric Vehicle,169," $2,000-$2,999", 15-19 years,3,2499.5,17.0
2088,NSW,Battery Electric Vehicle,169," $3,500 or more", 85 years and over,60,3500+,85+
2088,NSW,Battery Electric Vehicle,169, Negative/Nil income, 75-84 years,147,0,79.5
2088,NSW,Battery Electric Vehicle,169," $1,250-$1,499", 65-74 years,217,1374.5,69.5
2088,NSW,Battery Electric Vehicle,169," $1,500-$1,749", 25-34 years,346,1624.5,29.5
2088,NSW,Battery Electric Vehicle,169," $3,500 or more", 65-74 years,474,3500+,69.5
2088,NSW,Battery Electric Vehicle,169, Negative/Nil income, 15-19 years,892,0,17.0
2088,NSW,Battery Electric Vehicle,169," $3,500 or more", 25-34 years,219,3500+,29.5
2088,NSW,Battery Electric Vehicle,169, $150-$299, 55-64 years,82,224.5,59.5
2088,NSW,Battery Electric Vehicle,169," $2,000-$2,999", 75-84 years,170,2499.5,79.5
2088,NSW,Battery Electric Vehicle,169, $1-$149, 85 years and over,19,75.0,85+
2088,NSW,Battery Electric Vehicle,169, $300-$399, 35-44 years,45,349.5,39.5
2088,NSW,Battery Electric Vehicle,169, Total, 25-34 years,2935,0,29.5
2088,NSW,Battery Electric Vehicle,169, $150-$299, 85 years and over,32,224.5,85+
2088,NSW,Battery Electric Vehicle,169, $400-$499, 75-84 years,169,449.5,79.5
2088,NSW,Battery Electric Vehicle,169," $1,250-$1,499", 45-54 years,189,1374.5,49.5
2088,NSW,Battery Electric Vehicle,169," $2,000-$2,999", 35-44 years,613,2499.5,39.5
2088,NSW,Battery Electric Vehicle,169, Negative/Nil income, 45-54 years,293,0,49.5
2088,NSW,Battery Electric Vehicle,169, Not stated, 65-74 years,122,0,69.5
2088,NSW,Battery Electric Vehicle,169," $2,000-$2,999", 55-64 years,477,2499.5,59.5
2088,NSW,Battery Electric Vehicle,169, Negative/Nil income, 25-34 years,104,0,29.5
2088,NSW,Battery Electric Vehicle,169, $150-$299, 20-24 years,129,224.5,22.0
2088,NSW,Battery Electric Vehicle,169, $500-$649, 45-54 years,88,574.5,49.5
2088,NSW,Battery Electric Vehicle,169, Total, 15-19 years,1619,0,17.0
2088,NSW,Battery Electric Vehicle,169, $800-$999, 35-44 years,143,899.5,39.5
2088,NSW,Battery Electric Vehicle,169, $800-$999, 20-24 years,126,899.5,22.0
2088,NSW,Battery Electric Vehicle,169," $3,500 or more", 45-54 years,1555,3500+,49.5
2088,NSW,Battery Electric Vehicle,169, Negative/Nil income, 55-64 years,225,0,59.5
2088,NSW,Battery Electric Vehicle,169, $400-$499, 25-34 years,42,449.5,29.5
2088,NSW,Battery Electric Vehicle,169," $1,000-$1,249", 55-64 years,212,1124.5,59.5
2088,NSW,Battery Electric Vehicle,169, Total, 20-24 years,1346,0,22.0
2088,NSW,Battery Electric Vehicle,169," $1,500-$1,749", 15-19 years,8,1624.5,17.0
2088,NSW,Battery Electric Vehicle,169, $300-$399, 45-54 years,64,349.5,49.5
2088,NSW,Battery Electric Vehicle,169, $150-$299, 15-19 years,105,224.5,17.0
2088,NSW,Battery Electric Vehicle,169, $500-$649, 75-84 years,168,574.5,79.5
2088,NSW,Battery Electric Vehicle,169, $800-$999, 75-84 years,163,899.5,79.5
2088,NSW,Battery Electric Vehicle,169, $650-$799, 35-44 years,90,724.5,39.5
2088,NSW,Battery Electric Vehicle,169," $1,750-$1,999", 45-54 years,173,1874.5,49.5
2088,NSW,Battery Electric Vehicle,169, Not stated, 25-34 years,118,0,29.5
2088,NSW,Battery Electric Vehicle,169," $2,000-$2,999", 85 years and over,50,2499.5,85+
2088,NSW,Battery Electric Vehicle,169, $1-$149, 35-44 years,37,75.0,39.5
2088,NSW,Battery Electric Vehicle,169," $1,750-$1,999", 55-64 years,206,1874.5,59.5
2088,NSW,Battery Electric Vehicle,169, $300-$399, 65-74 years,111,349.5,69.5
2088,NSW,Battery Electric Vehicle,169, $800-$999, 65-74 years,195,899.5,69.5
2088,NSW,Battery Electric Vehicle,169, $650-$799, 55-64 years,131,724.5,59.5
2088,NSW,Battery Electric Vehicle,169," $1,250-$1,499", 20-24 years,126,1374.5,22.0
2088,NSW,Battery Electric Vehicle,169," $1,250-$1,499", 55-64 years,191,1374.5,59.5
2088,NSW,Battery Electric Vehicle,169, $400-$499, 35-44 years,52,449.5,39.5
2088,NSW,Battery Electric Vehicle,169, Total, 65-74 years,3073,0,69.5
2088,NSW,Battery Electric Vehicle,169, $650-$799, 25-34 years,126,724.5,29.5
2088,NSW,Battery Electric Vehicle,169," $1,750-$1,999", 75-84 years,115,1874.5,79.5
2088,NSW,Battery Electric Vehicle,169, $1-$149, 55-64 years,67,75.0,59.5
2088,NSW,Battery Electric Vehicle,169," $1,000-$1,249", 85 years and over,66,1124.5,85+
2088,NSW,Battery Electric Vehicle,169, $1-$149, 15-19 years,330,75.0,17.0
2088,NSW,Battery Electric Vehicle,169, $800-$999, 25-34 years,166,899.5,29.5
2088,NSW,Battery Electric Vehicle,169, $400-$499, 85 years and over,109,449.5,85+
2088,NSW,Battery Electric Vehicle,169," $1,500-$1,749", 55-64 years,216,1624.5,59.5
2088,NSW,Battery Electric Vehicle,169, Not stated, 75-84 years,171,0,79.5
2088,NSW,Battery Electric Vehicle,169," $1,000-$1,249", 65-74 years,255,1124.5,69.5
2088,NSW,Battery Electric Vehicle,169," $3,500 or more", 35-44 years,1097,3500+,39.5
2088,NSW,Battery Electric Vehicle,169," $3,000-$3499", 85 years and over,21,3249.5,85+
2088,NSW,Battery Electric Vehicle,169, Not stated, 55-64 years,145,0,59.5
2088,NSW,Battery Electric Vehicle,169, $650-$799, 15-19 years,33,724.5,17.0
2088,NSW,Battery Electric Vehicle,169, $1-$149, 65-74 years,61,75.0,69.5
2088,NSW,Battery Electric Vehicle,169," $1,000-$1,249", 25-34 years,288,1124.5,29.5
2088,NSW,Battery Electric Vehicle,169," $1,750-$1,999", 85 years and over,31,1874.5,85+
2088,NSW,Battery Electric Vehicle,169, Negative/Nil income, 20-24 years,126,0,22.0
2088,NSW,Battery Electric Vehicle,169, $500-$649, 35-44 years,77,574.5,39.5
2088,NSW,Battery Electric Vehicle,169," $2,000-$2,999", 65-74 years,330,2499.5,69.5
2088,NSW,Battery Electric Vehicle,169," $1,250-$1,499", 15-19 years,3,1374.5,17.0
2088,NSW,Battery Electric Vehicle,169," $3,000-$3499", 45-54 years,259,3249.5,49.5
2088,NSW,Battery Electric Vehicle,169, $300-$399, 15-19 years,54,349.5,17.0
2088,NSW,Battery Electric Vehicle,169," $1,500-$1,749", 35-44 years,219,1624.5,39.5
2088,NSW,Battery Electric Vehicle,169," $1,250-$1,499", 75-84 years,123,1374.5,79.5
2088,NSW,Battery Electric Vehicle,169, Total, 35-44 years,3649,0,39.5
2088,NSW,Battery Electric Vehicle,169, Negative/Nil income, 85 years and over,67,0,85+
2088,NSW,Battery Electric Vehicle,169," $3,500 or more", 75-84 years,212,3500+,79.5
2088,NSW,Battery Electric Vehicle,169, $300-$399, 25-34 years,34,349.5,29.5
2088,NSW,Battery Electric Vehicle,169, $300-$399, 20-24 years,110,349.5,22.0
2088,NSW,Battery Electric Vehicle,169," $1,000-$1,249", 35-44 years,206,1124.5,39.5
2088,NSW,Battery Electric Vehicle,169, $400-$499, 55-64 years,102,449.5,59.5
2088,NSW,Battery Electric Vehicle,169," $1,750-$1,999", 35-44 years,198,1874.5,39.5
2088,NSW,Battery Electric Vehicle,169, $400-$499, 15-19 years,55,449.5,17.0
2088,NSW,Battery Electric Vehicle,169, $1-$149, 45-54 years,54,75.0,49.5
2088,NSW,Battery Electric Vehicle,169," $1,000-$1,249", 15-19 years,8,1124.5,17.0
2088,NSW,Battery Electric Vehicle,169, $500-$649, 85 years and over,85,574.5,85+
2088,NSW,Battery Electric Vehicle,169," $3,000-$3499", 55-64 years,201,3249.5,59.5
2088,NSW,Battery Electric Vehicle,169, $1-$149, 20-24 years,57,75.0,22.0
2088,NSW,Battery Electric Vehicle,169," $3,000-$3499", 25-34 years,139,3249.5,29.5
2088,NSW,Battery Electric Vehicle,169, $650-$799, 65-74 years,162,724.5,69.5
2088,NSW,Battery Electric Vehicle,169," $1,250-$1,499", 25-34 years,325,1374.5,29.5
2088,NSW,Battery Electric Vehicle,169, $650-$799, 20-24 years,134,724.5,22.0
2088,NSW,Battery Electric Vehicle,169, $300-$399, 75-84 years,107,349.5,79.5
2088,NSW,Battery Electric Vehicle,169, $300-$399, 55-64 years,93,349.5,59.5
2088,NSW,Battery Electric Vehicle,169, Total, 75-84 years,2216,0,79.5
2088,NSW,Battery Electric Vehicle,169," $3,000-$3499", 75-84 years,68,3249.5,79.5
2088,NSW,Battery Electric Vehicle,169," $1,500-$1,749", 65-74 years,210,1624.5,69.5
2088,NSW,Battery Electric Vehicle,169," $1,000-$1,249", 75-84 years,187,1124.5,79.5
2088,NSW,Battery Electric Vehicle,169," $1,750-$1,999", 20-24 years,26,1874.5,22.0
2088,NSW,Battery Electric Vehicle,169, $650-$799, 85 years and over,59,724.5,85+
4006,QLD,Battery Electric Vehicle,169, $500-$649, 25-34 years,504,574.5,29.5
4006,QLD,Battery Electric Vehicle,169," $3,500 or more", 75-84 years,35,3500+,79.5
4006,QLD,Battery Electric Vehicle,169," $1,000-$1,249", 20-24 years,493,1124.5,22.0
4006,QLD,Battery Electric Vehicle,169, $1-$149, 55-64 years,32,75.0,59.5
4006,QLD,Battery Electric Vehicle,169," $1,750-$1,999", 85 years and over,7,1874.5,85+
4006,QLD,Battery Electric Vehicle,169," $1,250-$1,499", 65-74 years,47,1374.5,69.5
4006,QLD,Battery Electric Vehicle,169, $400-$499, 45-54 years,92,449.5,49.5
4006,QLD,Battery Electric Vehicle,169, $650-$799, 75-84 years,36,724.5,79.5
4006,QLD,Battery Electric Vehicle,169," $3,000-$3499", 35-44 years,213,3249.5,39.5
4006,QLD,Battery Electric Vehicle,169, $300-$399, 85 years and over,15,349.5,85+
4006,QLD,Battery Electric Vehicle,169," $1,250-$1,499", 55-64 years,95,1374.5,59.5
4006,QLD,Battery Electric Vehicle,169," $3,500 or more", 65-74 years,65,3500+,69.5
4006,QLD,Battery Electric Vehicle,169, $800-$999, 35-44 years,264,899.5,39.5
4006,QLD,Battery Electric Vehicle,169, $150-$299, 45-54 years,65,224.5,49.5
4006,QLD,Battery Electric Vehicle,169," $1,750-$1,999", 25-34 years,727,1874.5,29.5
4006,QLD,Battery Electric Vehicle,169, $150-$299, 35-44 years,81,224.5,39.5
4006,QLD,Battery Electric Vehicle,169, $800-$999, 55-64 years,94,899.5,59.5
4006,QLD,Battery Electric Vehicle,169, $300-$399, 75-84 years,43,349.5,79.5
4006,QLD,Battery Electric Vehicle,169, $650-$799, 20-24 years,423,724.5,22.0
4006,QLD,Battery Electric Vehicle,169," $1,250-$1,499", 45-54 years,147,1374.5,49.5
4006,QLD,Battery Electric Vehicle,169, $1-$149, 75-84 years,14,75.0,79.5
4006,QLD,Battery Electric Vehicle,169, Negative/Nil income, 65-74 years,63,0,69.5
4006,QLD,Battery Electric Vehicle,169, $800-$999, 25-34 years,982,899.5,29.5
4006,QLD,Battery Electric Vehicle,169," $2,000-$2,999", 75-84 years,35,2499.5,79.5
4006,QLD,Battery Electric Vehicle,169, Total, 25-34 years,9435,0,29.5
4006,QLD,Battery Electric Vehicle,169, $300-$399, 25-34 years,222,349.5,29.5
4006,QLD,Battery Electric Vehicle,169," $1,500-$1,749", 20-24 years,170,1624.5,22.0
