Postcode,State,Fuel Type,Registrations as at 31 January 2022,Total personal income (weekly),Age,Population,Income_Midpoint,Age_Midpoint
3064,VIC,Hybrid,1354," $2,000-$2,999", 35-44 years,1658,2499.5,39.5
3064,VIC,Hybrid,1354, $1-$149, 55-64 years,150,75.0,59.5
3064,VIC,Hybrid,1354, $300-$399, 45-54 years,939,349.5,49.5
3064,VIC,Hybrid,1354," $1,000-$1,249", 65-74 years,151,1124.5,69.5
3064,VIC,Hybrid,1354," $1,750-$1,999", 15-19 years,3,1874.5,17.0
3064,VIC,Hybrid,1354, Total, 75-84 years,1849,0,79.5
3064,VIC,Hybrid,1354, Total, 15-19 years,7226,0,17.0
3064,VIC,Hybrid,1354," $3,000-$3499", 65-74 years,14,3249.5,69.5
3064,VIC,Hybrid,1354, $650-$799, 35-44 years,1576,724.5,39.5
3064,VIC,Hybrid,1354, Negative/Nil income, 85 years and over,44,0,85+
3064,VIC,Hybrid,1354, $300-$399, 75-84 years,507,349.5,79.5
3064,VIC,Hybrid,1354," $1,500-$1,749", 35-44 years,1538,1624.5,39.5
3064,VIC,Hybrid,1354," $1,750-$1,999", 20-24 years,52,1874.5,22.0
3064,VIC,Hybrid,1354," $1,250-$1,499", 25-34 years,2011,1374.5,29.5
3064,VIC,Hybrid,1354, Total, 45-54 years,12262,0,49.5
3064,VIC,Hybrid,1354," $3,500 or more", 45-54 years,127,3500+,49.5
3064,VIC,Hybrid,1354," $1,750-$1,999", 55-64 years,297,1874.5,59.5
3064,VIC,Hybrid,1354, $1-$149, 85 years and over,9,75.0,85+
3064,VIC,Hybrid,1354, $400-$499, 25-34 years,1048,449.5,29.5
3064,VIC,Hybrid,1354, $1-$149, 20-24 years,346,75.0,22.0
3064,VIC,Hybrid,1354," $1,750-$1,999", 35-44 years,1026,1874.5,39.5
3064,VIC,Hybrid,1354," $3,000-$3499", 25-34 years,118,3249.5,29.5
3064,VIC,Hybrid,1354," $1,000-$1,249", 25-34 years,2924,1124.5,29.5
3064,VIC,Hybrid,1354," $3,500 or more", 65-74 years,18,3500+,69.5
3064,VIC,Hybrid,1354, $300-$399, 25-34 years,998,349.5,29.5
3064,VIC,Hybrid,1354," $1,500-$1,749", 55-64 years,474,1624.5,59.5
3064,VIC,Hybrid,1354," $2,000-$2,999", 75-84 years,4,2499.5,79.5
3064,VIC,Hybrid,1354, Not stated, 65-74 years,301,0,69.5
3064,VIC,Hybrid,1354, Negative/Nil income, 35-44 years,1605,0,39.5
3064,VIC,Hybrid,1354," $1,250-$1,499", 85 years and over,5,1374.5,85+
3064,VIC,Hybrid,1354, $650-$799, 20-24 years,828,724.5,22.0
3064,VIC,Hybrid,1354, Total, 55-64 years,9204,0,59.5
3064,VIC,Hybrid,1354, $400-$499, 65-74 years,766,449.5,69.5
3064,VIC,Hybrid,1354, Not stated, 75-84 years,161,0,79.5
3064,VIC,Hybrid,1354," $1,000-$1,249", 45-54 years,1471,1124.5,49.5
3064,VIC,Hybrid,1354, $500-$649, 35-44 years,1257,574.5,39.5
3064,VIC,Hybrid,1354," $1,500-$1,749", 45-54 years,825,1624.5,49.5
3064,VIC,Hybrid,1354, $300-$399, 35-44 years,951,349.5,39.5
3064,VIC,Hybrid,1354," $1,250-$1,499", 15-19 years,14,1374.5,17.0
3064,VIC,Hybrid,1354, $400-$499, 75-84 years,439,449.5,79.5
3064,VIC,Hybrid,1354, Not stated, 55-64 years,521,0,59.5
3064,VIC,Hybrid,1354," $3,500 or more", 25-34 years,95,3500+,29.5
3064,VIC,Hybrid,1354," $3,500 or more", 75-84 years,5,3500+,79.5
3064,VIC,Hybrid,1354, $500-$649, 25-34 years,1382,574.5,29.5
3064,VIC,Hybrid,1354, $400-$499, 20-24 years,654,449.5,22.0
3064,VIC,Hybrid,1354, $150-$299, 65-74 years,334,224.5,69.5
3064,VIC,Hybrid,1354," $1,500-$1,749", 75-84 years,5,1624.5,79.5
3064,VIC,Hybrid,1354," $1,250-$1,499", 35-44 years,1820,1374.5,39.5
3064,VIC,Hybrid,1354," $2,000-$2,999", 20-24 years,58,2499.5,22.0
3064,VIC,Hybrid,1354, $500-$649, 55-64 years,591,574.5,59.5
3064,VIC,Hybrid,1354, $800-$999, 85 years and over,13,899.5,85+
3064,VIC,Hybrid,1354, $650-$799, 45-54 years,886,724.5,49.5
3064,VIC,Hybrid,1354, Not stated, 15-19 years,515,0,17.0
3064,VIC,Hybrid,1354, $300-$399, 85 years and over,140,349.5,85+
3064,VIC,Hybrid,1354, $150-$299, 45-54 years,737,224.5,49.5
3064,VIC,Hybrid,1354," $3,000-$3499", 35-44 years,289,3249.5,39.5
3064,VIC,Hybrid,1354," $1,000-$1,249", 20-24 years,713,1124.5,22.0
3064,VIC,Hybrid,1354, $800-$999, 65-74 years,229,899.5,69.5
3064,VIC,Hybrid,1354," $1,250-$1,499", 55-64 years,588,1374.5,59.5
3064,VIC,Hybrid,1354, $150-$299, 85 years and over,29,224.5,85+
3064,VIC,Hybrid,1354," $3,500 or more", 55-64 years,85,3500+,59.5
3064,VIC,Hybrid,1354, Total, 25-34 years,21003,0,29.5
3064,VIC,Hybrid,1354, $500-$649, 15-19 years,216,574.5,17.0
3064,VIC,Hybrid,1354, $400-$499, 35-44 years,952,449.5,39.5
3064,VIC,Hybrid,1354," $1,500-$1,749", 25-34 years,1510,1624.5,29.5
3064,VIC,Hybrid,1354," $1,000-$1,249", 75-84 years,22,1124.5,79.5
3064,VIC,Hybrid,1354, Not stated, 35-44 years,1214,0,39.5
3064,VIC,Hybrid,1354, $500-$649, 20-24 years,836,574.5,22.0
3064,VIC,Hybrid,1354, Negative/Nil income, 15-19 years,3450,0,17.0
3064,VIC,Hybrid,1354, Total, 85 years and over,539,0,85+
3064,VIC,Hybrid,1354," $2,000-$2,999", 45-54 years,749,2499.5,49.5
3064,VIC,Hybrid,1354, $800-$999, 35-44 years,2103,899.5,39.5
3064,VIC,Hybrid,1354, $150-$299, 15-19 years,975,224.5,17.0
3064,VIC,Hybrid,1354, $150-$299, 25-34 years,913,224.5,29.5
3064,VIC,Hybrid,1354, $300-$399, 55-64 years,1126,349.5,59.5
3064,VIC,Hybrid,1354, $800-$999, 25-34 years,2533,899.5,29.5
3064,VIC,Hybrid,1354, $150-$299, 20-24 years,912,224.5,22.0
3064,VIC,Hybrid,1354, Not stated, 85 years and over,90,0,85+
3064,VIC,Hybrid,1354, Not stated, 20-24 years,554,0,22.0
3064,VIC,Hybrid,1354, Negative/Nil income, 20-24 years,876,0,22.0
3064,VIC,Hybrid,1354," $1,250-$1,499", 65-74 years,97,1374.5,69.5
3064,VIC,Hybrid,1354, $500-$649, 65-74 years,379,574.5,69.5
3064,VIC,Hybrid,1354, Negative/Nil income, 45-54 years,1083,0,49.5
3064,VIC,Hybrid,1354," $2,000-$2,999", 25-34 years,989,2499.5,29.5
3064,VIC,Hybrid,1354," $2,000-$2,999", 55-64 years,357,2499.5,59.5
3064,VIC,Hybrid,1354, $150-$299, 75-84 years,124,224.5,79.5
3064,VIC,Hybrid,1354, $150-$299, 35-44 years,986,224.5,39.5
3064,VIC,Hybrid,1354, $800-$999, 15-19 years,87,899.5,17.0
3064,VIC,Hybrid,1354, $500-$649, 85 years and over,46,574.5,85+
3064,VIC,Hybrid,1354, $800-$999, 55-64 years,792,899.5,59.5
3064,VIC,Hybrid,1354, $800-$999, 75-84 years,67,899.5,79.5
3064,VIC,Hybrid,1354," $1,500-$1,749", 20-24 years,151,1624.5,22.0
3064,VIC,Hybrid,1354, $300-$399, 15-19 years,323,349.5,17.0
3064,VIC,Hybrid,1354, $400-$499, 45-54 years,792,449.5,49.5
3064,VIC,Hybrid,1354, Negative/Nil income, 65-74 years,884,0,69.5
3064,VIC,Hybrid,1354, $150-$299, 55-64 years,666,224.5,59.5
3000,VIC,Hybrid,1259," $3,000-$3499", 20-24 years,21,3249.5,22.0
3000,VIC,Hybrid,1259, $650-$799, 55-64 years,76,724.5,59.5
3000,VIC,Hybrid,1259," $1,750-$1,999", 65-74 years,23,1874.5,69.5
3000,VIC,Hybrid,1259," $1,250-$1,499", 45-54 years,163,1374.5,49.5
3000,VIC,Hybrid,1259," $1,000-$1,249", 75-84 years,15,1124.5,79.5
3000,VIC,Hybrid,1259," $1,500-$1,749", 25-34 years,1171,1624.5,29.5
3000,VIC,Hybrid,1259, $300-$399, 65-74 years,83,349.5,69.5
3000,VIC,Hybrid,1259, Negative/Nil income, 75-84 years,33,0,79.5
3000,VIC,Hybrid,1259, $300-$399, 55-64 years,97,349.5,59.5
3000,VIC,Hybrid,1259," $1,750-$1,999", 75-84 years,5,1874.5,79.5
3000,VIC,Hybrid,1259, $650-$799, 45-54 years,93,724.5,49.5
3000,VIC,Hybrid,1259, $1-$149, 35-44 years,71,75.0,39.5
3000,VIC,Hybrid,1259," $1,500-$1,749", 35-44 years,452,1624.5,39.5
3000,VIC,Hybrid,1259, $500-$649, 20-24 years,1070,574.5,22.0
3000,VIC,Hybrid,1259, $150-$299, 75-84 years,9,224.5,79.5
3000,VIC,Hybrid,1259, $1-$149, 45-54 years,33,75.0,49.5
3000,VIC,Hybrid,1259," $2,000-$2,999", 25-34 years,1180,2499.5,29.5
3000,VIC,Hybrid,1259, Not stated, 45-54 years,309,0,49.5
3000,VIC,Hybrid,1259, Negative/Nil income, 85 years and over,8,0,85+
3000,VIC,Hybrid,1259," $1,750-$1,999", 20-24 years,85,1874.5,22.0
3000,VIC,Hybrid,1259, Total, 15-19 years,1726,0,17.0
3000,VIC,Hybrid,1259, Not stated, 20-24 years,938,0,22.0
3000,VIC,Hybrid,1259," $1,000-$1,249", 55-64 years,147,1124.5,59.5
3000,VIC,Hybrid,1259, $300-$399, 15-19 years,182,349.5,17.0
3000,VIC,Hybrid,1259, $1-$149, 65-74 years,39,75.0,69.5
3000,VIC,Hybrid,1259," $1,000-$1,249", 25-34 years,2187,1124.5,29.5
3000,VIC,Hybrid,1259," $3,500 or more", 65-74 years,61,3500+,69.5
3000,VIC,Hybrid,1259," $3,000-$3499", 25-34 years,204,3249.5,29.5
3000,VIC,Hybrid,1259," $1,750-$1,999", 35-44 years,370,1874.5,39.5
3000,VIC,Hybrid,1259, Negative/Nil income, 45-54 years,212,0,49.5
3000,VIC,Hybrid,1259, $500-$649, 65-74 years,85,574.5,69.5
3000,VIC,Hybrid,1259, $400-$499, 25-34 years,932,449.5,29.5
3000,VIC,Hybrid,1259, $1-$149, 85 years and over,6,75.0,85+
3000,VIC,Hybrid,1259, $300-$399, 75-84 years,29,349.5,79.5
3000,VIC,Hybrid,1259," $1,000-$1,249", 15-19 years,27,1124.5,17.0
3000,VIC,Hybrid,1259, $500-$649, 45-54 years,141,574.5,49.5
3000,VIC,Hybrid,1259," $1,000-$1,249", 35-44 years,569,1124.5,39.5
3000,VIC,Hybrid,1259," $3,000-$3499", 45-54 years,99,3249.5,49.5
3000,VIC,Hybrid,1259," $1,250-$1,499", 20-24 years,389,1374.5,22.0
3000,VIC,Hybrid,1259, Not stated, 65-74 years,102,0,69.5
3000,VIC,Hybrid,1259," $1,500-$1,749", 55-64 years,96,1624.5,59.5
3000,VIC,Hybrid,1259, $300-$399, 35-44 years,242,349.5,39.5
3000,VIC,Hybrid,1259, Negative/Nil income, 25-34 years,1526,0,29.5
3000,VIC,Hybrid,1259," $3,500 or more", 85 years and over,3,3500+,85+
3000,VIC,Hybrid,1259, Total, 65-74 years,956,0,69.5
3000,VIC,Hybrid,1259, $500-$649, 35-44 years,308,574.5,39.5
3000,VIC,Hybrid,1259," $1,500-$1,749", 45-54 years,149,1624.5,49.5
3000,VIC,Hybrid,1259," $3,000-$3499", 55-64 years,67,3249.5,59.5
3000,VIC,Hybrid,1259," $1,000-$1,249", 45-54 years,178,1124.5,49.5
3000,VIC,Hybrid,1259," $1,500-$1,749", 15-19 years,7,1624.5,17.0
3000,VIC,Hybrid,1259," $3,000-$3499", 65-74 years,14,3249.5,69.5
3000,VIC,Hybrid,1259, $300-$399, 45-54 years,103,349.5,49.5
3000,VIC,Hybrid,1259, $650-$799, 15-19 years,84,724.5,17.0
3000,VIC,Hybrid,1259," $1,750-$1,999", 45-54 years,140,1874.5,49.5
3000,VIC,Hybrid,1259, $650-$799, 75-84 years,19,724.5,79.5
3000,VIC,Hybrid,1259," $3,500 or more", 35-44 years,321,3500+,39.5
3000,VIC,Hybrid,1259, $300-$399, 20-24 years,952,349.5,22.0
3000,VIC,Hybrid,1259," $3,000-$3499", 35-44 years,213,3249.5,39.5
3000,VIC,Hybrid,1259, $300-$399, 85 years and over,6,349.5,85+
3000,VIC,Hybrid,1259, Not stated, 75-84 years,42,0,79.5
3000,VIC,Hybrid,1259, $650-$799, 25-34 years,1518,724.5,29.5
3000,VIC,Hybrid,1259," $1,000-$1,249", 20-24 years,827,1124.5,22.0
3000,VIC,Hybrid,1259, Negative/Nil income, 55-64 years,192,0,59.5
3000,VIC,Hybrid,1259," $1,750-$1,999", 25-34 years,781,1874.5,29.5
3000,VIC,Hybrid,1259, $1-$149, 15-19 years,141,75.0,17.0
3000,VIC,Hybrid,1259, $400-$499, 35-44 years,203,449.5,39.5
3000,VIC,Hybrid,1259, Negative/Nil income, 65-74 years,123,0,69.5
3000,VIC,Hybrid,1259, Total, 25-34 years,17665,0,29.5
3000,VIC,Hybrid,1259, Not stated, 35-44 years,640,0,39.5
3000,VIC,Hybrid,1259, $500-$649, 75-84 years,30,574.5,79.5
3000,VIC,Hybrid,1259," $2,000-$2,999", 45-54 years,328,2499.5,49.5
3000,VIC,Hybrid,1259, $500-$649, 15-19 years,133,574.5,17.0
3000,VIC,Hybrid,1259," $2,000-$2,999", 35-44 years,820,2499.5,39.5
3000,VIC,Hybrid,1259, $800-$999, 25-34 years,1804,899.5,29.5
3000,VIC,Hybrid,1259, $800-$999, 35-44 years,462,899.5,39.5
3000,VIC,Hybrid,1259," $1,500-$1,749", 20-24 years,171,1624.5,22.0
3000,VIC,Hybrid,1259, $150-$299, 20-24 years,788,224.5,22.0
3000,VIC,Hybrid,1259," $1,000-$1,249", 65-74 years,53,1124.5,69.5
3000,VIC,Hybrid,1259, $500-$649, 85 years and over,3,574.5,85+
3000,VIC,Hybrid,1259, Not stated, 25-34 years,1708,0,29.5
3000,VIC,Hybrid,1259," $1,750-$1,999", 55-64 years,67,1874.5,59.5
3000,VIC,Hybrid,1259, Negative/Nil income, 15-19 years,543,0,17.0
3000,VIC,Hybrid,1259, $650-$799, 65-74 years,41,724.5,69.5
3000,VIC,Hybrid,1259, $1-$149, 55-64 years,41,75.0,59.5
3000,VIC,Hybrid,1259, $800-$999, 85 years and over,7,899.5,85+
3000,VIC,Hybrid,1259, $150-$299, 15-19 years,230,224.5,17.0
3000,VIC,Hybrid,1259, $800-$999, 20-24 years,925,899.5,22.0
3000,VIC,Hybrid,1259, $150-$299, 85 years and over,3,224.5,85+
3000,VIC,Hybrid,1259, $500-$649, 25-34 years,1492,574.5,29.5
3000,VIC,Hybrid,1259, Total, 75-84 years,323,0,79.5
3000,VIC,Hybrid,1259," $1,250-$1,499", 65-74 years,37,1374.5,69.5
3000,VIC,Hybrid,1259, $150-$299, 35-44 years,113,224.5,39.5
3000,VIC,Hybrid,1259," $2,000-$2,999", 55-64 years,168,2499.5,59.5
3000,VIC,Hybrid,1259, Total, 45-54 years,2466,0,49.5
3000,VIC,Hybrid,1259," $1,250-$1,499", 25-34 years,1508,1374.5,29.5
3000,VIC,Hybrid,1259, $800-$999, 75-84 years,21,899.5,79.5
3000,VIC,Hybrid,1259, $650-$799, 35-44 years,336,724.5,39.5
3000,VIC,Hybrid,1259, $800-$999, 55-64 years,91,899.5,59.5
3000,VIC,Hybrid,1259, $400-$499, 45-54 years,77,449.5,49.5
3000,VIC,Hybrid,1259," $3,000-$3499", 15-19 years,5,3249.5,17.0
3000,VIC,Hybrid,1259, $1-$149, 20-24 years,425,75.0,22.0
3000,VIC,Hybrid,1259," $1,500-$1,749", 65-74 years,30,1624.5,69.5
3000,VIC,Hybrid,1259, $650-$799, 20-24 years,842,724.5,22.0
3000,VIC,Hybrid,1259," $3,500 or more", 45-54 years,211,3500+,49.5
3000,VIC,Hybrid,1259, Not stated, 85 years and over,16,0,85+
3000,VIC,Hybrid,1259," $2,000-$2,999", 15-19 years,9,2499.5,17.0
3000,VIC,Hybrid,1259," $2,000-$2,999", 75-84 years,18,2499.5,79.5
3000,VIC,Hybrid,1259," $3,500 or more", 25-34 years,227,3500+,29.5
3000,VIC,Hybrid,1259, $1-$149, 75-84 years,5,75.0,79.5
3000,VIC,Hybrid,1259, $800-$999, 65-74 years,72,899.5,69.5
3000,VIC,Hybrid,1259, $300-$399, 25-34 years,815,349.5,29.5
3000,VIC,Hybrid,1259, $400-$499, 15-19 years,129,449.5,17.0
3000,VIC,Hybrid,1259, $650-$799, 85 years and over,9,724.5,85+
3000,VIC,Hybrid,1259, $150-$299, 55-64 years,69,224.5,59.5
3000,VIC,Hybrid,1259, Negative/Nil income, 35-44 years,368,0,39.5
3000,VIC,Hybrid,1259," $2,000-$2,999", 20-24 years,104,2499.5,22.0
3000,VIC,Hybrid,1259," $1,250-$1,499", 15-19 years,9,1374.5,17.0
3000,VIC,Hybrid,1259," $1,250-$1,499", 75-84 years,10,1374.5,79.5
3000,VIC,Hybrid,1259," $3,500 or more", 20-24 years,26,3500+,22.0
3000,VIC,Hybrid,1259, $400-$499, 75-84 years,47,449.5,79.5
3000,VIC,Hybrid,1259, Total, 55-64 years,1688,0,59.5
3000,VIC,Hybrid,1259, $400-$499, 65-74 years,88,449.5,69.5
3000,VIC,Hybrid,1259," $1,250-$1,499", 85 years and over,3,1374.5,85+
3000,VIC,Hybrid,1259, $800-$999, 15-19 years,50,899.5,17.0
3000,VIC,Hybrid,1259," $3,500 or more", 75-84 years,24,3500+,79.5
3000,VIC,Hybrid,1259, Negative/Nil income, 20-24 years,2412,0,22.0
3000,VIC,Hybrid,1259, $800-$999, 45-54 years,158,899.5,49.5
3000,VIC,Hybrid,1259," $3,500 or more", 15-19 years,3,3500+,17.0
3000,VIC,Hybrid,1259, $400-$499, 55-64 years,60,449.5,59.5
3000,VIC,Hybrid,1259, Not stated, 55-64 years,204,0,59.5
3000,VIC,Hybrid,1259, $150-$299, 65-74 years,46,224.5,69.5
3000,VIC,Hybrid,1259, $400-$499, 20-24 years,843,449.5,22.0
3000,VIC,Hybrid,1259, $400-$499, 85 years and over,11,449.5,85+
3000,VIC,Hybrid,1259, Total, 35-44 years,5909,0,39.5
3000,VIC,Hybrid,1259," $2,000-$2,999", 85 years and over,6,2499.5,85+
3000,VIC,Hybrid,1259, $1-$149, 25-34 years,198,75.0,29.5
3000,VIC,Hybrid,1259, Total, 20-24 years,10827,0,22.0
3000,VIC,Hybrid,1259, Total, 85 years and over,73,0,85+
3000,VIC,Hybrid,1259, $150-$299, 45-54 years,67,224.5,49.5
3000,VIC,Hybrid,1259," $1,250-$1,499", 55-64 years,82,1374.5,59.5
3000,VIC,Hybrid,1259, $150-$299, 25-34 years,425,224.5,29.5
3000,VIC,Hybrid,1259, $500-$649, 55-64 years,73,574.5,59.5
3000,VIC,Hybrid,1259," $3,500 or more", 55-64 years,153,3500+,59.5
3000,VIC,Hybrid,1259," $1,250-$1,499", 35-44 years,424,1374.5,39.5
3000,VIC,Hybrid,1259, Not stated, 15-19 years,170,0,17.0
3000,VIC,Hybrid,1259," $2,000-$2,999", 65-74 years,55,2499.5,69.5
3000,VIC,Hybrid,1259," $1,500-$1,749", 75-84 years,11,1624.5,79.5
2000,NSW,Hybrid,1215," $3,500 or more", 25-34 years,365,3500+,29.5
2000,NSW,Hybrid,1215," $1,250-$1,499", 85 years and over,7,1374.5,85+
2000,NSW,Hybrid,1215, Negative/Nil income, 35-44 years,342,0,39.5
2000,NSW,Hybrid,1215, Not stated, 65-74 years,92,0,69.5
2000,NSW,Hybrid,1215, $650-$799, 25-34 years,1118,724.5,29.5
2000,NSW,Hybrid,1215," $1,750-$1,999", 35-44 years,270,1874.5,39.5
2000,NSW,Hybrid,1215," $2,000-$2,999", 75-84 years,57,2499.5,79.5
2000,NSW,Hybrid,1215," $1,250-$1,499", 15-19 years,4,1374.5,17.0
2000,NSW,Hybrid,1215," $1,000-$1,249", 45-54 years,170,1124.5,49.5
2000,NSW,Hybrid,1215," $3,500 or more", 20-24 years,28,3500+,22.0
2000,NSW,Hybrid,1215, $300-$399, 35-44 years,160,349.5,39.5
2000,NSW,Hybrid,1215," $3,000-$3499", 55-64 years,89,3249.5,59.5
2000,NSW,Hybrid,1215, Total, 55-64 years,1872,0,59.5
2000,NSW,Hybrid,1215, Total, 45-54 years,2398,0,49.5
2000,NSW,Hybrid,1215, $400-$499, 65-74 years,108,449.5,69.5
2000,NSW,Hybrid,1215, $300-$399, 25-34 years,402,349.5,29.5
2000,NSW,Hybrid,1215, $800-$999, 15-19 years,24,899.5,17.0
2000,NSW,Hybrid,1215, $150-$299, 35-44 years,86,224.5,39.5
2000,NSW,Hybrid,1215," $1,750-$1,999", 85 years and over,3,1874.5,85+
2000,NSW,Hybrid,1215," $1,000-$1,249", 55-64 years,96,1124.5,59.5
2000,NSW,Hybrid,1215, $500-$649, 65-74 years,75,574.5,69.5
2000,NSW,Hybrid,1215, $500-$649, 25-34 years,1012,574.5,29.5
2000,NSW,Hybrid,1215," $1,500-$1,749", 45-54 years,131,1624.5,49.5
2000,NSW,Hybrid,1215, Not stated, 20-24 years,344,0,22.0
2000,NSW,Hybrid,1215," $3,000-$3499", 25-34 years,206,3249.5,29.5
2000,NSW,Hybrid,1215," $3,000-$3499", 75-84 years,16,3249.5,79.5
2000,NSW,Hybrid,1215, $1-$149, 85 years and over,4,75.0,85+
2000,NSW,Hybrid,1215, $300-$399, 55-64 years,59,349.5,59.5
2000,NSW,Hybrid,1215, $800-$999, 55-64 years,106,899.5,59.5
2000,NSW,Hybrid,1215, $300-$399, 75-84 years,48,349.5,79.5
2000,NSW,Hybrid,1215, $650-$799, 20-24 years,358,724.5,22.0
2000,NSW,Hybrid,1215, Negative/Nil income, 45-54 years,194,0,49.5
2000,NSW,Hybrid,1215, Total, 25-34 years,10684,0,29.5
2000,NSW,Hybrid,1215, Not stated, 35-44 years,468,0,39.5
2000,NSW,Hybrid,1215," $3,000-$3499", 20-24 years,24,3249.5,22.0
2000,NSW,Hybrid,1215, $650-$799, 55-64 years,77,724.5,59.5
2000,NSW,Hybrid,1215," $3,000-$3499", 85 years and over,3,3249.5,85+
2000,NSW,Hybrid,1215, $150-$299, 85 years and over,4,224.5,85+
2000,NSW,Hybrid,1215, $500-$649, 85 years and over,10,574.5,85+
2000,NSW,Hybrid,1215, $150-$299, 20-24 years,109,224.5,22.0
2000,NSW,Hybrid,1215, $500-$649, 75-84 years,50,574.5,79.5
2000,NSW,Hybrid,1215," $2,000-$2,999", 35-44 years,636,2499.5,39.5
2000,NSW,Hybrid,1215, Negative/Nil income, 65-74 years,170,0,69.5
2000,NSW,Hybrid,1215, $1-$149, 35-44 years,34,75.0,39.5
2000,NSW,Hybrid,1215, $400-$499, 45-54 years,69,449.5,49.5
2000,NSW,Hybrid,1215, Not stated, 25-34 years,1010,0,29.5
2000,NSW,Hybrid,1215, Not stated, 45-54 years,205,0,49.5
2000,NSW,Hybrid,1215, Negative/Nil income, 75-84 years,60,0,79.5
2000,NSW,Hybrid,1215, $500-$649, 15-19 years,44,574.5,17.0
2000,NSW,Hybrid,1215," $1,750-$1,999", 55-64 years,66,1874.5,59.5
2000,NSW,Hybrid,1215," $1,500-$1,749", 25-34 years,564,1624.5,29.5
2000,NSW,Hybrid,1215, Negative/Nil income, 15-19 years,281,0,17.0
2000,NSW,Hybrid,1215, $800-$999, 85 years and over,13,899.5,85+
2000,NSW,Hybrid,1215, $300-$399, 45-54 years,69,349.5,49.5
2000,NSW,Hybrid,1215," $1,500-$1,749", 75-84 years,23,1624.5,79.5
2000,NSW,Hybrid,1215," $3,000-$3499", 35-44 years,241,3249.5,39.5
2000,NSW,Hybrid,1215, Negative/Nil income, 20-24 years,535,0,22.0
2000,NSW,Hybrid,1215, Negative/Nil income, 55-64 years,217,0,59.5
2000,NSW,Hybrid,1215, $300-$399, 85 years and over,4,349.5,85+
2000,NSW,Hybrid,1215," $3,000-$3499", 65-74 years,45,3249.5,69.5
2000,NSW,Hybrid,1215, $1-$149, 55-64 years,46,75.0,59.5
2000,NSW,Hybrid,1215, $650-$799, 75-84 years,39,724.5,79.5
2000,NSW,Hybrid,1215," $1,000-$1,249", 20-24 years,307,1124.5,22.0
2000,NSW,Hybrid,1215, $500-$649, 35-44 years,357,574.5,39.5
2000,NSW,Hybrid,1215, $500-$649, 55-64 years,74,574.5,59.5
2000,NSW,Hybrid,1215," $1,000-$1,249", 65-74 years,73,1124.5,69.5
2000,NSW,Hybrid,1215, $150-$299, 45-54 years,35,224.5,49.5
2000,NSW,Hybrid,1215," $1,000-$1,249", 85 years and over,13,1124.5,85+
2000,NSW,Hybrid,1215, Not stated, 15-19 years,41,0,17.0
2000,NSW,Hybrid,1215, $1-$149, 15-19 years,42,75.0,17.0
2000,NSW,Hybrid,1215, Not stated, 75-84 years,56,0,79.5
2000,NSW,Hybrid,1215, $300-$399, 65-74 years,61,349.5,69.5
2000,NSW,Hybrid,1215," $1,500-$1,749", 55-64 years,90,1624.5,59.5
2000,NSW,Hybrid,1215, $500-$649, 45-54 years,99,574.5,49.5
2000,NSW,Hybrid,1215, $400-$499, 75-84 years,47,449.5,79.5
2000,NSW,Hybrid,1215, $400-$499, 15-19 years,36,449.5,17.0
2000,NSW,Hybrid,1215, Total, 65-74 years,1310,0,69.5
2000,NSW,Hybrid,1215, $150-$299, 55-64 years,67,224.5,59.5
2000,NSW,Hybrid,1215," $1,250-$1,499", 20-24 years,172,1374.5,22.0
2000,NSW,Hybrid,1215, $1-$149, 20-24 years,59,75.0,22.0
2000,NSW,Hybrid,1215, $800-$999, 65-74 years,74,899.5,69.5
2000,NSW,Hybrid,1215," $2,000-$2,999", 85 years and over,10,2499.5,85+
2000,NSW,Hybrid,1215," $1,250-$1,499", 75-84 years,24,1374.5,79.5
2000,NSW,Hybrid,1215, $150-$299, 65-74 years,43,224.5,69.5
2000,NSW,Hybrid,1215, $300-$399, 20-24 years,208,349.5,22.0
2000,NSW,Hybrid,1215, $800-$999, 75-84 years,36,899.5,79.5
2000,NSW,Hybrid,1215," $1,000-$1,249", 35-44 years,547,1124.5,39.5
2000,NSW,Hybrid,1215," $3,000-$3499", 45-54 years,116,3249.5,49.5
2000,NSW,Hybrid,1215," $3,500 or more", 85 years and over,17,3500+,85+
2000,NSW,Hybrid,1215," $2,000-$2,999", 20-24 years,67,2499.5,22.0
2000,NSW,Hybrid,1215," $1,250-$1,499", 65-74 years,70,1374.5,69.5
2000,NSW,Hybrid,1215," $1,750-$1,999", 20-24 years,43,1874.5,22.0
2000,NSW,Hybrid,1215, Not stated, 85 years and over,24,0,85+
2000,NSW,Hybrid,1215, $800-$999, 20-24 years,370,899.5,22.0
2000,NSW,Hybrid,1215," $1,000-$1,249", 25-34 years,1140,1124.5,29.5
2000,NSW,Hybrid,1215, $650-$799, 35-44 years,375,724.5,39.5
2000,NSW,Hybrid,1215, $1-$149, 65-74 years,35,75.0,69.5
2000,NSW,Hybrid,1215, Total, 75-84 years,625,0,79.5
2000,NSW,Hybrid,1215, Negative/Nil income, 25-34 years,699,0,29.5
2000,NSW,Hybrid,1215, $300-$399, 15-19 years,38,349.5,17.0
2000,NSW,Hybrid,1215," $1,250-$1,499", 25-34 years,733,1374.5,29.5
2000,NSW,Hybrid,1215, $800-$999, 35-44 years,490,899.5,39.5
2000,NSW,Hybrid,1215, $650-$799, 85 years and over,9,724.5,85+
