Postcode,State,Fuel Type,Registrations as at 31 January 2022,Total personal income (weekly),Age,Population,Income_Midpoint,Age_Midpoint
3064,VIC,Internal Combustion Engine,68464, $400-$499, 85 years and over,127,449.5,85+
3064,VIC,Internal Combustion Engine,68464, $800-$999, 45-54 years,1231,899.5,49.5
3064,VIC,Internal Combustion Engine,68464," $1,000-$1,249", 55-64 years,943,1124.5,59.5
3064,VIC,Internal Combustion Engine,68464, $1-$149, 25-34 years,344,75.0,29.5
3064,VIC,Internal Combustion Engine,68464, $400-$499, 55-64 years,717,449.5,59.5
3064,VIC,Internal Combustion Engine,68464, $650-$799, 15-19 years,121,724.5,17.0
3064,VIC,Internal Combustion Engine,68464," $1,000-$1,249", 85 years and over,3,1124.5,85+
3064,VIC,Internal Combustion Engine,68464, Not stated, 45-54 years,763,0,49.5
3064,VIC,Internal Combustion Engine,68464," $2,000-$2,999", 65-74 years,53,2499.5,69.5
3064,VIC,Internal Combustion Engine,68464, Negative/Nil income, 75-84 years,194,0,79.5
3064,VIC,Internal Combustion Engine,68464, $300-$399, 20-24 years,622,349.5,22.0
3064,VIC,Internal Combustion Engine,68464, Total, 20-24 years,7985,0,22.0
3064,VIC,Internal Combustion Engine,68464, Not stated, 25-34 years,1462,0,29.5
3064,VIC,Internal Combustion Engine,68464, Negative/Nil income, 55-64 years,1244,0,59.5
3064,VIC,Internal Combustion Engine,68464, $650-$799, 25-34 years,1726,724.5,29.5
3064,VIC,Internal Combustion Engine,68464, Total, 35-44 years,19925,0,39.5
3064,VIC,Internal Combustion Engine,68464, $500-$649, 75-84 years,178,574.5,79.5
3064,VIC,Internal Combustion Engine,68464," $1,750-$1,999", 45-54 years,547,1874.5,49.5
3064,VIC,Internal Combustion Engine,68464," $3,000-$3499", 20-24 years,16,3249.5,22.0
3064,VIC,Internal Combustion Engine,68464," $1,250-$1,499", 45-54 years,972,1374.5,49.5
3064,VIC,Internal Combustion Engine,68464, $1-$149, 45-54 years,182,75.0,49.5
3064,VIC,Internal Combustion Engine,68464," $1,000-$1,249", 15-19 years,38,1124.5,17.0
3064,VIC,Internal Combustion Engine,68464, $1-$149, 35-44 years,317,75.0,39.5
3064,VIC,Internal Combustion Engine,68464, $300-$399, 65-74 years,1153,349.5,69.5
3064,VIC,Internal Combustion Engine,68464, $650-$799, 55-64 years,590,724.5,59.5
3064,VIC,Internal Combustion Engine,68464," $1,750-$1,999", 65-74 years,40,1874.5,69.5
3064,VIC,Internal Combustion Engine,68464," $1,750-$1,999", 75-84 years,5,1874.5,79.5
3064,VIC,Internal Combustion Engine,68464, $800-$999, 20-24 years,996,899.5,22.0
3064,VIC,Internal Combustion Engine,68464, $650-$799, 65-74 years,273,724.5,69.5
3064,VIC,Internal Combustion Engine,68464," $2,000-$2,999", 35-44 years,1658,2499.5,39.5
3064,VIC,Internal Combustion Engine,68464, $1-$149, 55-64 years,150,75.0,59.5
3064,VIC,Internal Combustion Engine,68464, $300-$399, 45-54 years,939,349.5,49.5
3064,VIC,Internal Combustion Engine,68464," $1,000-$1,249", 65-74 years,151,1124.5,69.5
3064,VIC,Internal Combustion Engine,68464," $1,750-$1,999", 15-19 years,3,1874.5,17.0
3064,VIC,Internal Combustion Engine,68464, Total, 75-84 years,1849,0,79.5
3064,VIC,Internal Combustion Engine,68464, Total, 15-19 years,7226,0,17.0
3064,VIC,Internal Combustion Engine,68464," $3,000-$3499", 65-74 years,14,3249.5,69.5
3064,VIC,Internal Combustion Engine,68464, $650-$799, 35-44 years,1576,724.5,39.5
3064,VIC,Internal Combustion Engine,68464, Negative/Nil income, 85 years and over,44,0,85+
3064,VIC,Internal Combustion Engine,68464, $300-$399, 75-84 years,507,349.5,79.5
3064,VIC,Internal Combustion Engine,68464," $1,500-$1,749", 35-44 years,1538,1624.5,39.5
3064,VIC,Internal Combustion Engine,68464," $1,750-$1,999", 20-24 years,52,1874.5,22.0
3064,VIC,Internal Combustion Engine,68464," $1,250-$1,499", 25-34 years,2011,1374.5,29.5
3064,VIC,Internal Combustion Engine,68464, Total, 45-54 years,12262,0,49.5
3064,VIC,Internal Combustion Engine,68464," $3,500 or more", 45-54 years,127,3500+,49.5
3064,VIC,Internal Combustion Engine,68464," $1,750-$1,999", 55-64 years,297,1874.5,59.5
3064,VIC,Internal Combustion Engine,68464, $1-$149, 85 years and over,9,75.0,85+
3064,VIC,Internal Combustion Engine,68464, $400-$499, 25-34 years,1048,449.5,29.5
3064,VIC,Internal Combustion Engine,68464, $1-$149, 20-24 years,346,75.0,22.0
3064,VIC,Internal Combustion Engine,68464," $1,750-$1,999", 35-44 years,1026,1874.5,39.5
3064,VIC,Internal Combustion Engine,68464," $3,000-$3499", 25-34 years,118,3249.5,29.5
3064,VIC,Internal Combustion Engine,68464," $1,000-$1,249", 25-34 years,2924,1124.5,29.5
3064,VIC,Internal Combustion Engine,68464," $3,500 or more", 65-74 years,18,3500+,69.5
3064,VIC,Internal Combustion Engine,68464, $300-$399, 25-34 years,998,349.5,29.5
3064,VIC,Internal Combustion Engine,68464," $1,500-$1,749", 55-64 years,474,1624.5,59.5
3064,VIC,Internal Combustion Engine,68464," $2,000-$2,999", 75-84 years,4,2499.5,79.5
3064,VIC,Internal Combustion Engine,68464, Not stated, 65-74 years,301,0,69.5
3064,VIC,Internal Combustion Engine,68464, Negative/Nil income, 35-44 years,1605,0,39.5
3064,VIC,Internal Combustion Engine,68464," $1,250-$1,499", 85 years and over,5,1374.5,85+
3064,VIC,Internal Combustion Engine,68464, $650-$799, 20-24 years,828,724.5,22.0
3064,VIC,Internal Combustion Engine,68464, Total, 55-64 years,9204,0,59.5
3064,VIC,Internal Combustion Engine,68464, $400-$499, 65-74 years,766,449.5,69.5
3064,VIC,Internal Combustion Engine,68464, Not stated, 75-84 years,161,0,79.5
3064,VIC,Internal Combustion Engine,68464," $1,000-$1,249", 45-54 years,1471,1124.5,49.5
3064,VIC,Internal Combustion Engine,68464, $500-$649, 35-44 years,1257,574.5,39.5
3064,VIC,Internal Combustion Engine,68464," $1,500-$1,749", 45-54 years,825,1624.5,49.5
3064,VIC,Internal Combustion Engine,68464, $300-$399, 35-44 years,951,349.5,39.5
3064,VIC,Internal Combustion Engine,68464," $1,250-$1,499", 15-19 years,14,1374.5,17.0
3064,VIC,Internal Combustion Engine,68464, $400-$499, 75-84 years,439,449.5,79.5
3064,VIC,Internal Combustion Engine,68464, Not stated, 55-64 years,521,0,59.5
3064,VIC,Internal Combustion Engine,68464," $3,500 or more", 25-34 years,95,3500+,29.5
3064,VIC,Internal Combustion Engine,68464," $3,500 or more", 75-84 years,5,3500+,79.5
3064,VIC,Internal Combustion Engine,68464, $500-$649, 25-34 years,1382,574.5,29.5
3064,VIC,Internal Combustion Engine,68464, $400-$499, 20-24 years,654,449.5,22.0
3064,VIC,Internal Combustion Engine,68464, $150-$299, 65-74 years,334,224.5,69.5
3064,VIC,Internal Combustion Engine,68464," $1,500-$1,749", 75-84 years,5,1624.5,79.5
3064,VIC,Internal Combustion Engine,68464," $1,250-$1,499", 35-44 years,1820,1374.5,39.5
3064,VIC,Internal Combustion Engine,68464," $2,000-$2,999", 20-24 years,58,2499.5,22.0
3064,VIC,Internal Combustion Engine,68464, $500-$649, 55-64 years,591,574.5,59.5
3064,VIC,Internal Combustion Engine,68464, $800-$999, 85 years and over,13,899.5,85+
3064,VIC,Internal Combustion Engine,68464, $650-$799, 45-54 years,886,724.5,49.5
3064,VIC,Internal Combustion Engine,68464, Not stated, 15-19 years,515,0,17.0
3064,VIC,Internal Combustion Engine,68464, $300-$399, 85 years and over,140,349.5,85+
3064,VIC,Internal Combustion Engine,68464, $150-$299, 45-54 years,737,224.5,49.5
3064,VIC,Internal Combustion Engine,68464," $3,000-$3499", 35-44 years,289,3249.5,39.5
3064,VIC,Internal Combustion Engine,68464," $1,000-$1,249", 20-24 years,713,1124.5,22.0
3064,VIC,Internal Combustion Engine,68464, $800-$999, 65-74 years,229,899.5,69.5
3064,VIC,Internal Combustion Engine,68464," $1,250-$1,499", 55-64 years,588,1374.5,59.5
3064,VIC,Internal Combustion Engine,68464, $150-$299, 85 years and over,29,224.5,85+
3064,VIC,Internal Combustion Engine,68464," $3,500 or more", 55-64 years,85,3500+,59.5
3064,VIC,Internal Combustion Engine,68464, Total, 25-34 years,21003,0,29.5
3064,VIC,Internal Combustion Engine,68464, $500-$649, 15-19 years,216,574.5,17.0
3064,VIC,Internal Combustion Engine,68464, $400-$499, 35-44 years,952,449.5,39.5
3064,VIC,Internal Combustion Engine,68464," $1,500-$1,749", 25-34 years,1510,1624.5,29.5
3064,VIC,Internal Combustion Engine,68464," $1,000-$1,249", 75-84 years,22,1124.5,79.5
3064,VIC,Internal Combustion Engine,68464, Not stated, 35-44 years,1214,0,39.5
3064,VIC,Internal Combustion Engine,68464, $500-$649, 20-24 years,836,574.5,22.0
3064,VIC,Internal Combustion Engine,68464, Negative/Nil income, 15-19 years,3450,0,17.0
3064,VIC,Internal Combustion Engine,68464, Total, 85 years and over,539,0,85+
3064,VIC,Internal Combustion Engine,68464," $2,000-$2,999", 45-54 years,749,2499.5,49.5
3064,VIC,Internal Combustion Engine,68464, $800-$999, 35-44 years,2103,899.5,39.5
3064,VIC,Internal Combustion Engine,68464, $150-$299, 15-19 years,975,224.5,17.0
3064,VIC,Internal Combustion Engine,68464, $150-$299, 25-34 years,913,224.5,29.5
3064,VIC,Internal Combustion Engine,68464, $300-$399, 55-64 years,1126,349.5,59.5
3064,VIC,Internal Combustion Engine,68464, $800-$999, 25-34 years,2533,899.5,29.5
3064,VIC,Internal Combustion Engine,68464, $150-$299, 20-24 years,912,224.5,22.0
3064,VIC,Internal Combustion Engine,68464, Not stated, 85 years and over,90,0,85+
3064,VIC,Internal Combustion Engine,68464, Not stated, 20-24 years,554,0,22.0
3064,VIC,Internal Combustion Engine,68464, Negative/Nil income, 20-24 years,876,0,22.0
3064,VIC,Internal Combustion Engine,68464," $1,250-$1,499", 65-74 years,97,1374.5,69.5
3064,VIC,Internal Combustion Engine,68464, $500-$649, 65-74 years,379,574.5,69.5
3064,VIC,Internal Combustion Engine,68464, Negative/Nil income, 45-54 years,1083,0,49.5
3064,VIC,Internal Combustion Engine,68464," $2,000-$2,999", 25-34 years,989,2499.5,29.5
3064,VIC,Internal Combustion Engine,68464," $2,000-$2,999", 55-64 years,357,2499.5,59.5
3064,VIC,Internal Combustion Engine,68464, $150-$299, 75-84 years,124,224.5,79.5
3064,VIC,Internal Combustion Engine,68464, $150-$299, 35-44 years,986,224.5,39.5
3064,VIC,Internal Combustion Engine,68464, $800-$999, 15-19 years,87,899.5,17.0
3064,VIC,Internal Combustion Engine,68464, $500-$649, 85 years and over,46,574.5,85+
3064,VIC,Internal Combustion Engine,68464, $800-$999, 55-64 years,792,899.5,59.5
3064,VIC,Internal Combustion Engine,68464, $800-$999, 75-84 years,67,899.5,79.5
3064,VIC,Internal Combustion Engine,68464," $1,500-$1,749", 20-24 years,151,1624.5,22.0
3064,VIC,Internal Combustion Engine,68464, $300-$399, 15-19 years,323,349.5,17.0
3064,VIC,Internal Combustion Engine,68464, $400-$499, 45-54 years,792,449.5,49.5
3064,VIC,Internal Combustion Engine,68464, Negative/Nil income, 65-74 years,884,0,69.5
3064,VIC,Internal Combustion Engine,68464, $150-$299, 55-64 years,666,224.5,59.5
4670,QLD,Internal Combustion Engine,67075," $2,000-$2,999", 25-34 years,444,2499.5,29.5
4670,QLD,Internal Combustion Engine,67075," $1,000-$1,249", 55-64 years,1141,1124.5,59.5
4670,QLD,Internal Combustion Engine,67075, Not stated, 20-24 years,310,0,22.0
4670,QLD,Internal Combustion Engine,67075, $150-$299, 75-84 years,398,224.5,79.5
4670,QLD,Internal Combustion Engine,67075," $1,250-$1,499", 35-44 years,806,1374.5,39.5
4670,QLD,Internal Combustion Engine,67075," $3,000-$3499", 65-74 years,25,3249.5,69.5
4670,QLD,Internal Combustion Engine,67075, $400-$499, 25-34 years,478,449.5,29.5
4670,QLD,Internal Combustion Engine,67075, $800-$999, 20-24 years,725,899.5,22.0
4670,QLD,Internal Combustion Engine,67075, $500-$649, 65-74 years,1407,574.5,69.5
4670,QLD,Internal Combustion Engine,67075," $3,500 or more", 35-44 years,174,3500+,39.5
4670,QLD,Internal Combustion Engine,67075, Total, 85 years and over,2468,0,85+
4670,QLD,Internal Combustion Engine,67075, Negative/Nil income, 45-54 years,417,0,49.5
4670,QLD,Internal Combustion Engine,67075, $400-$499, 85 years and over,795,449.5,85+
4670,QLD,Internal Combustion Engine,67075, Total, 15-19 years,4840,0,17.0
4670,QLD,Internal Combustion Engine,67075, $400-$499, 20-24 years,304,449.5,22.0
4670,QLD,Internal Combustion Engine,67075," $3,000-$3499", 75-84 years,23,3249.5,79.5
4670,QLD,Internal Combustion Engine,67075, $800-$999, 65-74 years,589,899.5,69.5
4670,QLD,Internal Combustion Engine,67075, $1-$149, 45-54 years,166,75.0,49.5
4670,QLD,Internal Combustion Engine,67075," $3,500 or more", 25-34 years,72,3500+,29.5
4670,QLD,Internal Combustion Engine,67075, $300-$399, 65-74 years,2757,349.5,69.5
4670,QLD,Internal Combustion Engine,67075, $1-$149, 15-19 years,990,75.0,17.0
4670,QLD,Internal Combustion Engine,67075, $650-$799, 25-34 years,912,724.5,29.5
4670,QLD,Internal Combustion Engine,67075, $400-$499, 75-84 years,1770,449.5,79.5
4670,QLD,Internal Combustion Engine,67075, Total, 55-64 years,11723,0,59.5
4670,QLD,Internal Combustion Engine,67075," $1,750-$1,999", 65-74 years,117,1874.5,69.5
4670,QLD,Internal Combustion Engine,67075," $3,000-$3499", 20-24 years,6,3249.5,22.0
4670,QLD,Internal Combustion Engine,67075," $3,500 or more", 55-64 years,196,3500+,59.5
4670,QLD,Internal Combustion Engine,67075, $300-$399, 35-44 years,444,349.5,39.5
4670,QLD,Internal Combustion Engine,67075, $150-$299, 45-54 years,388,224.5,49.5
4670,QLD,Internal Combustion Engine,67075, Total, 35-44 years,8877,0,39.5
4670,QLD,Internal Combustion Engine,67075, $650-$799, 45-54 years,806,724.5,49.5
4670,QLD,Internal Combustion Engine,67075," $1,750-$1,999", 45-54 years,578,1874.5,49.5
4670,QLD,Internal Combustion Engine,67075, $1-$149, 25-34 years,118,75.0,29.5
4670,QLD,Internal Combustion Engine,67075, Negative/Nil income, 75-84 years,195,0,79.5
4670,QLD,Internal Combustion Engine,67075," $2,000-$2,999", 85 years and over,6,2499.5,85+
4670,QLD,Internal Combustion Engine,67075," $1,750-$1,999", 20-24 years,39,1874.5,22.0
4670,QLD,Internal Combustion Engine,67075," $1,750-$1,999", 85 years and over,7,1874.5,85+
4670,QLD,Internal Combustion Engine,67075," $1,250-$1,499", 65-74 years,267,1374.5,69.5
4670,QLD,Internal Combustion Engine,67075," $3,000-$3499", 35-44 years,119,3249.5,39.5
4670,QLD,Internal Combustion Engine,67075, $400-$499, 55-64 years,1073,449.5,59.5
4670,QLD,Internal Combustion Engine,67075, $650-$799, 75-84 years,527,724.5,79.5
4670,QLD,Internal Combustion Engine,67075, $650-$799, 15-19 years,224,724.5,17.0
4670,QLD,Internal Combustion Engine,67075," $2,000-$2,999", 55-64 years,567,2499.5,59.5
4670,QLD,Internal Combustion Engine,67075, $300-$399, 85 years and over,449,349.5,85+
4670,QLD,Internal Combustion Engine,67075," $3,500 or more", 15-19 years,5,3500+,17.0
4670,QLD,Internal Combustion Engine,67075," $1,000-$1,249", 85 years and over,36,1124.5,85+
4670,QLD,Internal Combustion Engine,67075," $1,750-$1,999", 25-34 years,346,1874.5,29.5
4670,QLD,Internal Combustion Engine,67075," $1,750-$1,999", 75-84 years,32,1874.5,79.5
4670,QLD,Internal Combustion Engine,67075," $1,250-$1,499", 15-19 years,12,1374.5,17.0
4670,QLD,Internal Combustion Engine,67075, $1-$149, 55-64 years,313,75.0,59.5
4670,QLD,Internal Combustion Engine,67075, $1-$149, 75-84 years,130,75.0,79.5
4670,QLD,Internal Combustion Engine,67075, $800-$999, 35-44 years,1020,899.5,39.5
4670,QLD,Internal Combustion Engine,67075, $1-$149, 65-74 years,321,75.0,69.5
4670,QLD,Internal Combustion Engine,67075, $650-$799, 85 years and over,136,724.5,85+
4670,QLD,Internal Combustion Engine,67075," $1,750-$1,999", 15-19 years,5,1874.5,17.0
4670,QLD,Internal Combustion Engine,67075," $1,500-$1,749", 55-64 years,583,1624.5,59.5
4670,QLD,Internal Combustion Engine,67075, Total, 25-34 years,9059,0,29.5
4670,QLD,Internal Combustion Engine,67075," $1,000-$1,249", 75-84 years,180,1124.5,79.5
4670,QLD,Internal Combustion Engine,67075, $650-$799, 55-64 years,890,724.5,59.5
4670,QLD,Internal Combustion Engine,67075," $1,250-$1,499", 20-24 years,217,1374.5,22.0
4670,QLD,Internal Combustion Engine,67075," $1,750-$1,999", 35-44 years,527,1874.5,39.5
4670,QLD,Internal Combustion Engine,67075, Total, 65-74 years,11545,0,69.5
4670,QLD,Internal Combustion Engine,67075," $1,250-$1,499", 45-54 years,807,1374.5,49.5
4670,QLD,Internal Combustion Engine,67075, $650-$799, 20-24 years,642,724.5,22.0
4670,QLD,Internal Combustion Engine,67075, $1-$149, 85 years and over,41,75.0,85+
4670,QLD,Internal Combustion Engine,67075, $1-$149, 35-44 years,98,75.0,39.5
4670,QLD,Internal Combustion Engine,67075, $400-$499, 45-54 years,628,449.5,49.5
4670,QLD,Internal Combustion Engine,67075," $3,000-$3499", 45-54 years,140,3249.5,49.5
4670,QLD,Internal Combustion Engine,67075," $3,500 or more", 85 years and over,8,3500+,85+
4670,QLD,Internal Combustion Engine,67075, $300-$399, 15-19 years,275,349.5,17.0
4670,QLD,Internal Combustion Engine,67075, $1-$149, 20-24 years,99,75.0,22.0
4670,QLD,Internal Combustion Engine,67075," $3,500 or more", 65-74 years,64,3500+,69.5
4670,QLD,Internal Combustion Engine,67075, $650-$799, 35-44 years,758,724.5,39.5
4670,QLD,Internal Combustion Engine,67075," $1,750-$1,999", 55-64 years,437,1874.5,59.5
4670,QLD,Internal Combustion Engine,67075," $2,000-$2,999", 15-19 years,5,2499.5,17.0
4670,QLD,Internal Combustion Engine,67075," $1,000-$1,249", 25-34 years,1316,1124.5,29.5
4670,QLD,Internal Combustion Engine,67075, $800-$999, 85 years and over,77,899.5,85+
4670,QLD,Internal Combustion Engine,67075," $3,500 or more", 45-54 years,235,3500+,49.5
4670,QLD,Internal Combustion Engine,67075," $1,500-$1,749", 15-19 years,7,1624.5,17.0
4670,QLD,Internal Combustion Engine,67075, $300-$399, 45-54 years,571,349.5,49.5
4670,QLD,Internal Combustion Engine,67075, $150-$299, 15-19 years,624,224.5,17.0
4670,QLD,Internal Combustion Engine,67075, Not stated, 85 years and over,345,0,85+
4670,QLD,Internal Combustion Engine,67075, Total, 20-24 years,4239,0,22.0
4670,QLD,Internal Combustion Engine,67075, Negative/Nil income, 55-64 years,942,0,59.5
4670,QLD,Internal Combustion Engine,67075," $1,500-$1,749", 75-84 years,88,1624.5,79.5
4670,QLD,Internal Combustion Engine,67075," $1,000-$1,249", 65-74 years,504,1124.5,69.5
4670,QLD,Internal Combustion Engine,67075," $1,500-$1,749", 65-74 years,208,1624.5,69.5
4670,QLD,Internal Combustion Engine,67075," $2,000-$2,999", 35-44 years,750,2499.5,39.5
4670,QLD,Internal Combustion Engine,67075," $3,000-$3499", 15-19 years,3,3249.5,17.0
4670,QLD,Internal Combustion Engine,67075, $500-$649, 55-64 years,1067,574.5,59.5
4670,QLD,Internal Combustion Engine,67075, Not stated, 75-84 years,723,0,79.5
4670,QLD,Internal Combustion Engine,67075, $800-$999, 25-34 years,1292,899.5,29.5
4670,QLD,Internal Combustion Engine,67075, Total, 75-84 years,7391,0,79.5
4670,QLD,Internal Combustion Engine,67075, $150-$299, 20-24 years,338,224.5,22.0
4670,QLD,Internal Combustion Engine,67075," $1,250-$1,499", 25-34 years,755,1374.5,29.5
4670,QLD,Internal Combustion Engine,67075, $400-$499, 15-19 years,241,449.5,17.0
4670,QLD,Internal Combustion Engine,67075, $300-$399, 55-64 years,1128,349.5,59.5
4670,QLD,Internal Combustion Engine,67075, Negative/Nil income, 35-44 years,335,0,39.5
4670,QLD,Internal Combustion Engine,67075," $3,000-$3499", 85 years and over,6,3249.5,85+
4670,QLD,Internal Combustion Engine,67075, $400-$499, 35-44 years,468,449.5,39.5
4670,QLD,Internal Combustion Engine,67075," $1,500-$1,749", 25-34 years,574,1624.5,29.5
4670,QLD,Internal Combustion Engine,67075, Negative/Nil income, 15-19 years,1668,0,17.0
4670,QLD,Internal Combustion Engine,67075," $3,000-$3499", 55-64 years,119,3249.5,59.5
4670,QLD,Internal Combustion Engine,67075, $150-$299, 85 years and over,111,224.5,85+
4670,QLD,Internal Combustion Engine,67075, Not stated, 15-19 years,325,0,17.0
4670,QLD,Internal Combustion Engine,67075," $1,250-$1,499", 75-84 years,64,1374.5,79.5
4670,QLD,Internal Combustion Engine,67075," $2,000-$2,999", 20-24 years,38,2499.5,22.0
4670,QLD,Internal Combustion Engine,67075," $1,250-$1,499", 55-64 years,726,1374.5,59.5
4670,QLD,Internal Combustion Engine,67075," $1,000-$1,249", 20-24 years,441,1124.5,22.0
4670,QLD,Internal Combustion Engine,67075, $500-$649, 75-84 years,907,574.5,79.5
4670,QLD,Internal Combustion Engine,67075," $1,000-$1,249", 35-44 years,1093,1124.5,39.5
4670,QLD,Internal Combustion Engine,67075, $500-$649, 15-19 years,296,574.5,17.0
4670,QLD,Internal Combustion Engine,67075, $150-$299, 65-74 years,829,224.5,69.5
4670,QLD,Internal Combustion Engine,67075," $3,500 or more", 75-84 years,40,3500+,79.5
4670,QLD,Internal Combustion Engine,67075, Not stated, 25-34 years,750,0,29.5
4670,QLD,Internal Combustion Engine,67075, $300-$399, 20-24 years,295,349.5,22.0
4670,QLD,Internal Combustion Engine,67075, $150-$299, 35-44 years,314,224.5,39.5
4670,QLD,Internal Combustion Engine,67075, Total, 45-54 years,10224,0,49.5
4670,QLD,Internal Combustion Engine,67075, Negative/Nil income, 85 years and over,73,0,85+
4670,QLD,Internal Combustion Engine,67075, Not stated, 55-64 years,792,0,59.5
4670,QLD,Internal Combustion Engine,67075, $800-$999, 45-54 years,1152,899.5,49.5
4670,QLD,Internal Combustion Engine,67075, $500-$649, 25-34 years,816,574.5,29.5
4670,QLD,Internal Combustion Engine,67075," $1,500-$1,749", 45-54 years,734,1624.5,49.5
4670,QLD,Internal Combustion Engine,67075," $3,500 or more", 20-24 years,12,3500+,22.0
4670,QLD,Internal Combustion Engine,67075, Negative/Nil income, 20-24 years,219,0,22.0
4670,QLD,Internal Combustion Engine,67075, $800-$999, 55-64 years,1038,899.5,59.5
4670,QLD,Internal Combustion Engine,67075, $300-$399, 75-84 years,1995,349.5,79.5
4670,QLD,Internal Combustion Engine,67075," $2,000-$2,999", 65-74 years,131,2499.5,69.5
4670,QLD,Internal Combustion Engine,67075, Not stated, 45-54 years,771,0,49.5
4670,QLD,Internal Combustion Engine,67075," $1,500-$1,749", 35-44 years,676,1624.5,39.5
4670,QLD,Internal Combustion Engine,67075, $650-$799, 65-74 years,860,724.5,69.5
4670,QLD,Internal Combustion Engine,67075, Negative/Nil income, 25-34 years,324,0,29.5
4670,QLD,Internal Combustion Engine,67075, $500-$649, 35-44 years,692,574.5,39.5
4670,QLD,Internal Combustion Engine,67075, Not stated, 65-74 years,806,0,69.5
4670,QLD,Internal Combustion Engine,67075, $150-$299, 25-34 years,319,224.5,29.5
4670,QLD,Internal Combustion Engine,67075," $2,000-$2,999", 45-54 years,862,2499.5,49.5
4670,QLD,Internal Combustion Engine,67075, $500-$649, 45-54 years,763,574.5,49.5
4670,QLD,Internal Combustion Engine,67075, Not stated, 35-44 years,607,0,39.5
4670,QLD,Internal Combustion Engine,67075," $1,000-$1,249", 15-19 years,59,1124.5,17.0
4670,QLD,Internal Combustion Engine,67075, $150-$299, 55-64 years,712,224.5,59.5
4670,QLD,Internal Combustion Engine,67075, $500-$649, 20-24 years,463,574.5,22.0
4670,QLD,Internal Combustion Engine,67075," $2,000-$2,999", 75-84 years,38,2499.5,79.5
4670,QLD,Internal Combustion Engine,67075, $300-$399, 25-34 years,492,349.5,29.5
4670,QLD,Internal Combustion Engine,67075," $1,250-$1,499", 85 years and over,28,1374.5,85+
4670,QLD,Internal Combustion Engine,67075," $1,000-$1,249", 45-54 years,1203,1124.5,49.5
4670,QLD,Internal Combustion Engine,67075," $3,000-$3499", 25-34 years,62,3249.5,29.5
4670,QLD,Internal Combustion Engine,67075, $800-$999, 15-19 years,109,899.5,17.0
4670,QLD,Internal Combustion Engine,67075, $400-$499, 65-74 years,2042,449.5,69.5
4670,QLD,Internal Combustion Engine,67075," $1,500-$1,749", 85 years and over,36,1624.5,85+
4670,QLD,Internal Combustion Engine,67075, Negative/Nil income, 65-74 years,633,0,69.5
4670,QLD,Internal Combustion Engine,67075, $800-$999, 75-84 years,285,899.5,79.5
4670,QLD,Internal Combustion Engine,67075, $500-$649, 85 years and over,303,574.5,85+
4670,QLD,Internal Combustion Engine,67075," $1,500-$1,749", 20-24 years,108,1624.5,22.0
6210,WA,Internal Combustion Engine,58485," $3,000-$3499", 55-64 years,268,3249.5,59.5
6210,WA,Internal Combustion Engine,58485, Not stated, 15-19 years,232,0,17.0
6210,WA,Internal Combustion Engine,58485," $1,000-$1,249", 45-54 years,835,1124.5,49.5
6210,WA,Internal Combustion Engine,58485," $1,250-$1,499", 85 years and over,25,1374.5,85+
6210,WA,Internal Combustion Engine,58485, $650-$799, 20-24 years,405,724.5,22.0
6210,WA,Internal Combustion Engine,58485, Not stated, 65-74 years,648,0,69.5
6210,WA,Internal Combustion Engine,58485," $1,250-$1,499", 25-34 years,573,1374.5,29.5
6210,WA,Internal Combustion Engine,58485," $3,000-$3499", 65-74 years,61,3249.5,69.5
6210,WA,Internal Combustion Engine,58485, $1-$149, 75-84 years,105,75.0,79.5
6210,WA,Internal Combustion Engine,58485, $400-$499, 20-24 years,331,449.5,22.0
6210,WA,Internal Combustion Engine,58485," $1,750-$1,999", 25-34 years,363,1874.5,29.5
6210,WA,Internal Combustion Engine,58485, $500-$649, 55-64 years,710,574.5,59.5
6210,WA,Internal Combustion Engine,58485, Negative/Nil income, 45-54 years,550,0,49.5
6210,WA,Internal Combustion Engine,58485, Negative/Nil income, 25-34 years,514,0,29.5
6210,WA,Internal Combustion Engine,58485," $1,500-$1,749", 65-74 years,217,1624.5,69.5
6210,WA,Internal Combustion Engine,58485, Total, 75-84 years,6895,0,79.5
6210,WA,Internal Combustion Engine,58485, Negative/Nil income, 35-44 years,514,0,39.5
6210,WA,Internal Combustion Engine,58485, $500-$649, 45-54 years,558,574.5,49.5
6210,WA,Internal Combustion Engine,58485," $1,250-$1,499", 35-44 years,515,1374.5,39.5
6210,WA,Internal Combustion Engine,58485, $650-$799, 15-19 years,122,724.5,17.0
6210,WA,Internal Combustion Engine,58485," $1,500-$1,749", 45-54 years,588,1624.5,49.5
6210,WA,Internal Combustion Engine,58485, $800-$999, 85 years and over,100,899.5,85+
6210,WA,Internal Combustion Engine,58485," $1,500-$1,749", 75-84 years,75,1624.5,79.5
6210,WA,Internal Combustion Engine,58485," $2,000-$2,999", 65-74 years,228,2499.5,69.5
6210,WA,Internal Combustion Engine,58485, $500-$649, 25-34 years,592,574.5,29.5
6210,WA,Internal Combustion Engine,58485," $3,500 or more", 55-64 years,389,3500+,59.5
6210,WA,Internal Combustion Engine,58485, $150-$299, 65-74 years,760,224.5,69.5
6210,WA,Internal Combustion Engine,58485," $1,000-$1,249", 35-44 years,680,1124.5,39.5
6210,WA,Internal Combustion Engine,58485," $1,000-$1,249", 20-24 years,316,1124.5,22.0
