Fuel Type,Postcode,State,Registrations,Year,Population,Income,Age
Hybrid/PHEV,2020,NSW,957,2021,1794,0,49.5
Hybrid/PHEV,2020,NSW,957,2021,172,724.5,39.5
Hybrid/PHEV,2020,NSW,957,2021,17,899.5,79.5
Hybrid/PHEV,2020,NSW,957,2021,82,1874.5,59.5
Hybrid/PHEV,2020,NSW,957,2021,33,1374.5,69.5
Hybrid/PHEV,2020,NSW,957,2021,216,3500+,39.5
Hybrid/PHEV,2020,NSW,957,2021,36,1124.5,69.5
Hybrid/PHEV,2020,NSW,957,2021,0,1874.5,17.0
Hybrid/PHEV,2020,NSW,957,2021,128,449.5,69.5
Hybrid/PHEV,2020,NSW,957,2021,0,3500+,85+
Hybrid/PHEV,2020,NSW,957,2021,62,224.5,17.0
Hybrid/PHEV,2020,NSW,957,2021,917,0,69.5
Hybrid/PHEV,2020,NSW,957,2021,30,75.0,59.5
Hybrid/PHEV,2020,NSW,957,2021,12,3500+,22.0
Hybrid/PHEV,2020,NSW,957,2021,136,3500+,29.5
Hybrid/PHEV,2020,NSW,957,2021,175,349.5,29.5
Hybrid/PHEV,2020,NSW,957,2021,65,899.5,69.5
Hybrid/PHEV,2020,NSW,957,2021,3,724.5,85+
Hybrid/PHEV,2020,NSW,957,2021,50,3249.5,49.5
Hybrid/PHEV,2020,NSW,957,2021,13,75.0,79.5
Hybrid/PHEV,2020,NSW,957,2021,25,449.5,17.0
Hybrid/PHEV,2020,NSW,957,2021,177,0,39.5
Hybrid/PHEV,2020,NSW,957,2021,76,574.5,59.5
Hybrid/PHEV,2020,NSW,957,2021,0,75.0,85+
Hybrid/PHEV,2020,NSW,957,2021,74,75.0,22.0
Hybrid/PHEV,2020,NSW,957,2021,257,1874.5,39.5
Hybrid/PHEV,2020,NSW,957,2021,262,724.5,22.0
Hybrid/PHEV,2020,NSW,957,2021,28,2499.5,69.5
Hybrid/PHEV,2020,NSW,957,2021,41,0,17.0
Hybrid/PHEV,2020,NSW,957,2021,41,224.5,49.5
Hybrid/PHEV,2020,NSW,957,2021,47,75.0,29.5
Hybrid/PHEV,2020,NSW,957,2021,54,1874.5,22.0
Hybrid/PHEV,2020,NSW,957,2021,522,0,79.5
Hybrid/PHEV,2020,NSW,957,2021,0,3500+,17.0
Hybrid/PHEV,2020,NSW,957,2021,0,1874.5,85+
Hybrid/PHEV,2020,NSW,957,2021,8,899.5,85+
Hybrid/PHEV,2020,NSW,957,2021,126,3500+,49.5
Hybrid/PHEV,2020,NSW,957,2021,702,0,17.0
Hybrid/PHEV,2020,NSW,957,2021,30,75.0,69.5
Hybrid/PHEV,2020,NSW,957,2021,0,3500+,79.5
Hybrid/PHEV,2020,NSW,957,2021,76,449.5,59.5
Hybrid/PHEV,2020,NSW,957,2021,794,1374.5,29.5
Hybrid/PHEV,2020,NSW,957,2021,52,224.5,69.5
Hybrid/PHEV,2020,NSW,957,2021,39,2499.5,22.0
Hybrid/PHEV,2020,NSW,957,2021,3,1374.5,17.0
Hybrid/PHEV,2020,NSW,957,2021,103,724.5,49.5
Hybrid/PHEV,2020,NSW,957,2021,42,724.5,69.5
Hybrid/PHEV,2020,NSW,957,2021,6,1374.5,79.5
Hybrid/PHEV,2020,NSW,957,2021,1394,0,59.5
Hybrid/PHEV,2020,NSW,957,2021,124,449.5,79.5
Hybrid/PHEV,2020,NSW,957,2021,93,724.5,59.5
Hybrid/PHEV,2020,NSW,957,2021,9,1124.5,17.0
Hybrid/PHEV,2020,NSW,957,2021,6,3249.5,22.0
Hybrid/PHEV,2020,NSW,957,2021,10,1124.5,79.5
Hybrid/PHEV,2020,NSW,957,2021,703,1624.5,29.5
Hybrid/PHEV,2020,NSW,957,2021,23,1874.5,69.5
Hybrid/PHEV,2020,NSW,957,2021,289,574.5,22.0
Hybrid/PHEV,2020,NSW,957,2021,141,349.5,69.5
Hybrid/PHEV,2020,NSW,957,2021,54,0,79.5
Hybrid/PHEV,2020,NSW,957,2021,108,224.5,29.5
Hybrid/PHEV,2020,NSW,957,2021,90,349.5,59.5
Hybrid/PHEV,2020,NSW,957,2021,37,574.5,17.0
Hybrid/PHEV,2020,NSW,957,2021,190,0,85+
Hybrid/PHEV,2020,NSW,957,2021,5,1624.5,85+
Hybrid/PHEV,2020,NSW,957,2021,139,3249.5,29.5
Hybrid/PHEV,2020,NSW,957,2021,3256,0,39.5
Hybrid/PHEV,2020,NSW,957,2021,257,449.5,29.5
Hybrid/PHEV,2020,NSW,957,2021,268,1374.5,39.5
Hybrid/PHEV,2020,NSW,957,2021,132,349.5,79.5
Hybrid/PHEV,2020,NSW,957,2021,48,349.5,17.0
Hybrid/PHEV,2020,NSW,957,2021,0,1124.5,85+
Hybrid/PHEV,2020,NSW,957,2021,87,574.5,69.5
Hybrid/PHEV,2020,NSW,957,2021,159,1374.5,49.5
Hybrid/PHEV,2020,NSW,957,2021,39,3500+,59.5
Hybrid/PHEV,2020,NSW,957,2021,0,1624.5,79.5
Hybrid/PHEV,2020,NSW,957,2021,21,724.5,17.0
Hybrid/PHEV,2020,NSW,957,2021,233,0,22.0
Hybrid/PHEV,2020,NSW,957,2021,21,0,85+
Hybrid/PHEV,2020,NSW,957,2021,163,899.5,49.5
Hybrid/PHEV,2020,NSW,957,2021,152,449.5,22.0
Hybrid/PHEV,2020,NSW,957,2021,1031,1124.5,29.5
Hybrid/PHEV,2020,NSW,957,2021,0,1874.5,79.5
Hybrid/PHEV,2020,NSW,957,2021,29,75.0,39.5
Hybrid/PHEV,2020,NSW,957,2021,124,574.5,39.5
Hybrid/PHEV,2020,NSW,957,2021,17,899.5,17.0
Hybrid/PHEV,2020,NSW,957,2021,47,224.5,79.5
Hybrid/PHEV,2020,NSW,957,2021,269,1624.5,39.5
Hybrid/PHEV,2020,NSW,957,2021,75,0,59.5
Hybrid/PHEV,2020,NSW,957,2021,7,3249.5,69.5
Hybrid/PHEV,2020,NSW,957,2021,3,1374.5,85+
Hybrid/PHEV,2020,NSW,957,2021,204,1124.5,49.5
Hybrid/PHEV,2020,NSW,957,2021,758,2499.5,29.5
Hybrid/PHEV,2020,NSW,957,2021,508,0,22.0
Hybrid/PHEV,2020,NSW,957,2021,32,224.5,59.5
Hybrid/PHEV,2020,NSW,957,2021,186,1374.5,22.0
Hybrid/PHEV,2020,NSW,957,2021,4,2499.5,79.5
Hybrid/PHEV,2020,NSW,957,2021,64,0,69.5
Hybrid/PHEV,2020,NSW,957,2021,41,0,79.5
Hybrid/PHEV,2020,NSW,957,2021,342,1124.5,39.5
Hybrid/PHEV,2020,NSW,957,2021,102,1624.5,59.5
Hybrid/PHEV,2020,NSW,957,2021,91,574.5,49.5
Hybrid/PHEV,2020,NSW,957,2021,0,2499.5,17.0
Hybrid/PHEV,2020,NSW,957,2021,0,2499.5,85+
Hybrid/PHEV,2020,NSW,957,2021,20,1624.5,69.5
Hybrid/PHEV,2020,NSW,957,2021,106,0,49.5
Hybrid/PHEV,2020,NSW,957,2021,522,1874.5,29.5
Hybrid/PHEV,2020,NSW,957,2021,45,349.5,85+
Hybrid/PHEV,2020,NSW,957,2021,98,75.0,17.0
Hybrid/PHEV,2020,NSW,957,2021,562,724.5,29.5
Hybrid/PHEV,2020,NSW,957,2021,136,899.5,59.5
Hybrid/PHEV,2020,NSW,957,2021,0,1624.5,17.0
Hybrid/PHEV,2020,NSW,957,2021,46,224.5,39.5
Hybrid/PHEV,2020,NSW,957,2021,150,1124.5,59.5
Hybrid/PHEV,2020,NSW,957,2021,17,0,85+
Hybrid/PHEV,2020,NSW,957,2021,146,3249.5,39.5
Hybrid/PHEV,2020,NSW,957,2021,123,2499.5,59.5
Hybrid/PHEV,2020,NSW,957,2021,120,1874.5,49.5
Hybrid/PHEV,2020,NSW,957,2021,144,349.5,22.0
Hybrid/PHEV,2020,NSW,957,2021,73,349.5,39.5
Hybrid/PHEV,2020,NSW,957,2021,0,3249.5,79.5
Hybrid/PHEV,2020,NSW,957,2021,436,0,29.5
Hybrid/PHEV,2020,NSW,957,2021,341,0,17.0
Hybrid/PHEV,2020,NSW,957,2021,585,2499.5,39.5
Hybrid/PHEV,2020,NSW,957,2021,23,3249.5,59.5
Hybrid/PHEV,2020,NSW,957,2021,148,1624.5,49.5
Hybrid/PHEV,2020,NSW,957,2021,69,0,49.5
Hybrid/PHEV,2020,NSW,957,2021,416,574.5,29.5
Hybrid/PHEV,2020,NSW,957,2021,338,899.5,22.0
Hybrid/PHEV,2020,NSW,957,2021,11,224.5,85+
Hybrid/PHEV,2020,NSW,1430,2022,0,3249.5,85+
Hybrid/PHEV,2020,NSW,1430,2022,7408,0,29.5
Hybrid/PHEV,2020,NSW,1430,2022,214,0,39.5
Hybrid/PHEV,2020,NSW,1430,2022,17,75.0,49.5
Hybrid/PHEV,2020,NSW,1430,2022,143,224.5,22.0
Hybrid/PHEV,2020,NSW,1430,2022,155,0,69.5
Hybrid/PHEV,2020,NSW,1430,2022,296,2499.5,49.5
Hybrid/PHEV,2020,NSW,1430,2022,770,899.5,29.5
Hybrid/PHEV,2020,NSW,1430,2022,15,574.5,85+
Hybrid/PHEV,2020,NSW,1430,2022,124,1624.5,22.0
Hybrid/PHEV,2020,NSW,1430,2022,256,899.5,39.5
Hybrid/PHEV,2020,NSW,1430,2022,57,449.5,49.5
Hybrid/PHEV,2020,NSW,1430,2022,549,0,29.5
Hybrid/PHEV,2020,NSW,1430,2022,2876,0,22.0
Hybrid/PHEV,2020,NSW,1430,2022,108,1374.5,59.5
Hybrid/PHEV,2020,NSW,1430,2022,320,1124.5,22.0
Hybrid/PHEV,2020,NSW,1430,2022,3,3249.5,17.0
Hybrid/PHEV,2020,NSW,1430,2022,41,574.5,79.5
Hybrid/PHEV,2020,NSW,1430,2022,3,3500+,69.5
Hybrid/PHEV,2020,NSW,1430,2022,84,449.5,39.5
Hybrid/PHEV,2020,NSW,1430,2022,160,0,59.5
Hybrid/PHEV,2020,NSW,1430,2022,47,349.5,49.5
Hybrid/PHEV,2020,NSW,1430,2022,19,724.5,79.5
Hybrid/PHEV,2020,NSW,1430,2022,56,449.5,85+
Hybrid/PHEV,2020,NSW,1430,2022,1794,0,49.5
Hybrid/PHEV,2020,NSW,1430,2022,172,724.5,39.5
Hybrid/PHEV,2020,NSW,1430,2022,17,899.5,79.5
Hybrid/PHEV,2020,NSW,1430,2022,82,1874.5,59.5
Hybrid/PHEV,2020,NSW,1430,2022,33,1374.5,69.5
Hybrid/PHEV,2020,NSW,1430,2022,216,3500+,39.5
Hybrid/PHEV,2020,NSW,1430,2022,36,1124.5,69.5
Hybrid/PHEV,2020,NSW,1430,2022,0,1874.5,17.0
Hybrid/PHEV,2020,NSW,1430,2022,128,449.5,69.5
Hybrid/PHEV,2020,NSW,1430,2022,0,3500+,85+
Hybrid/PHEV,2020,NSW,1430,2022,62,224.5,17.0
Hybrid/PHEV,2020,NSW,1430,2022,917,0,69.5
Hybrid/PHEV,2020,NSW,1430,2022,30,75.0,59.5
Hybrid/PHEV,2020,NSW,1430,2022,12,3500+,22.0
Hybrid/PHEV,2020,NSW,1430,2022,136,3500+,29.5
Hybrid/PHEV,2020,NSW,1430,2022,175,349.5,29.5
Hybrid/PHEV,2020,NSW,1430,2022,65,899.5,69.5
Hybrid/PHEV,2020,NSW,1430,2022,3,724.5,85+
Hybrid/PHEV,2020,NSW,1430,2022,50,3249.5,49.5
Hybrid/PHEV,2020,NSW,1430,2022,13,75.0,79.5
Hybrid/PHEV,2020,NSW,1430,2022,25,449.5,17.0
Hybrid/PHEV,2020,NSW,1430,2022,177,0,39.5
Hybrid/PHEV,2020,NSW,1430,2022,76,574.5,59.5
Hybrid/PHEV,2020,NSW,1430,2022,0,75.0,85+
Hybrid/PHEV,2020,NSW,1430,2022,74,75.0,22.0
Hybrid/PHEV,2020,NSW,1430,2022,257,1874.5,39.5
Hybrid/PHEV,2020,NSW,1430,2022,262,724.5,22.0
Hybrid/PHEV,2020,NSW,1430,2022,28,2499.5,69.5
Hybrid/PHEV,2020,NSW,1430,2022,41,0,17.0
Hybrid/PHEV,2020,NSW,1430,2022,41,224.5,49.5
Hybrid/PHEV,2020,NSW,1430,2022,47,75.0,29.5
Hybrid/PHEV,2020,NSW,1430,2022,54,1874.5,22.0
Hybrid/PHEV,2020,NSW,1430,2022,522,0,79.5
Hybrid/PHEV,2020,NSW,1430,2022,0,3500+,17.0
Hybrid/PHEV,2020,NSW,1430,2022,0,1874.5,85+
Hybrid/PHEV,2020,NSW,1430,2022,8,899.5,85+
Hybrid/PHEV,2020,NSW,1430,2022,126,3500+,49.5
Hybrid/PHEV,2020,NSW,1430,2022,702,0,17.0
Hybrid/PHEV,2020,NSW,1430,2022,30,75.0,69.5
Hybrid/PHEV,2020,NSW,1430,2022,0,3500+,79.5
Hybrid/PHEV,2020,NSW,1430,2022,76,449.5,59.5
Hybrid/PHEV,2020,NSW,1430,2022,794,1374.5,29.5
Hybrid/PHEV,2020,NSW,1430,2022,52,224.5,69.5
Hybrid/PHEV,2020,NSW,1430,2022,39,2499.5,22.0
Hybrid/PHEV,2020,NSW,1430,2022,3,1374.5,17.0
Hybrid/PHEV,2020,NSW,1430,2022,103,724.5,49.5
Hybrid/PHEV,2020,NSW,1430,2022,42,724.5,69.5
Hybrid/PHEV,2020,NSW,1430,2022,6,1374.5,79.5
Hybrid/PHEV,2020,NSW,1430,2022,1394,0,59.5
Hybrid/PHEV,2020,NSW,1430,2022,124,449.5,79.5
Hybrid/PHEV,2020,NSW,1430,2022,93,724.5,59.5
Hybrid/PHEV,2020,NSW,1430,2022,9,1124.5,17.0
Hybrid/PHEV,2020,NSW,1430,2022,6,3249.5,22.0
Hybrid/PHEV,2020,NSW,1430,2022,10,1124.5,79.5
Hybrid/PHEV,2020,NSW,1430,2022,703,1624.5,29.5
Hybrid/PHEV,2020,NSW,1430,2022,23,1874.5,69.5
Hybrid/PHEV,2020,NSW,1430,2022,289,574.5,22.0
Hybrid/PHEV,2020,NSW,1430,2022,141,349.5,69.5
Hybrid/PHEV,2020,NSW,1430,2022,54,0,79.5
Hybrid/PHEV,2020,NSW,1430,2022,108,224.5,29.5
Hybrid/PHEV,2020,NSW,1430,2022,90,349.5,59.5
Hybrid/PHEV,2020,NSW,1430,2022,37,574.5,17.0
Hybrid/PHEV,2020,NSW,1430,2022,190,0,85+
Hybrid/PHEV,2020,NSW,1430,2022,5,1624.5,85+
Hybrid/PHEV,2020,NSW,1430,2022,139,3249.5,29.5
Hybrid/PHEV,2020,NSW,1430,2022,3256,0,39.5
Hybrid/PHEV,2020,NSW,1430,2022,257,449.5,29.5
Hybrid/PHEV,2020,NSW,1430,2022,268,1374.5,39.5
Hybrid/PHEV,2020,NSW,1430,2022,132,349.5,79.5
Hybrid/PHEV,2020,NSW,1430,2022,48,349.5,17.0
Hybrid/PHEV,2020,NSW,1430,2022,0,1124.5,85+
Hybrid/PHEV,2020,NSW,1430,2022,87,574.5,69.5
Hybrid/PHEV,2020,NSW,1430,2022,159,1374.5,49.5
Hybrid/PHEV,2020,NSW,1430,2022,39,3500+,59.5
Hybrid/PHEV,2020,NSW,1430,2022,0,1624.5,79.5
Hybrid/PHEV,2020,NSW,1430,2022,21,724.5,17.0
Hybrid/PHEV,2020,NSW,1430,2022,233,0,22.0
Hybrid/PHEV,2020,NSW,1430,2022,21,0,85+
Hybrid/PHEV,2020,NSW,1430,2022,163,899.5,49.5
Hybrid/PHEV,2020,NSW,1430,2022,152,449.5,22.0
Hybrid/PHEV,2020,NSW,1430,2022,1031,1124.5,29.5
Hybrid/PHEV,2020,NSW,1430,2022,0,1874.5,79.5
Hybrid/PHEV,2020,NSW,1430,2022,29,75.0,39.5
Hybrid/PHEV,2020,NSW,1430,2022,124,574.5,39.5
Hybrid/PHEV,2020,NSW,1430,2022,17,899.5,17.0
Hybrid/PHEV,2020,NSW,1430,2022,47,224.5,79.5
Hybrid/PHEV,2020,NSW,1430,2022,269,1624.5,39.5
Hybrid/PHEV,2020,NSW,1430,2022,75,0,59.5
Hybrid/PHEV,2020,NSW,1430,2022,7,3249.5,69.5
Hybrid/PHEV,2020,NSW,1430,2022,3,1374.5,85+
Hybrid/PHEV,2020,NSW,1430,2022,204,1124.5,49.5
Hybrid/PHEV,2020,NSW,1430,2022,758,2499.5,29.5
Hybrid/PHEV,2020,NSW,1430,2022,508,0,22.0
Hybrid/PHEV,2020,NSW,1430,2022,32,224.5,59.5
Hybrid/PHEV,2020,NSW,1430,2022,186,1374.5,22.0
Hybrid/PHEV,2020,NSW,1430,2022,4,2499.5,79.5
Hybrid/PHEV,2020,NSW,1430,2022,64,0,69.5
Hybrid/PHEV,2020,NSW,1430,2022,41,0,79.5
Hybrid/PHEV,2020,NSW,1430,2022,342,1124.5,39.5
Hybrid/PHEV,2020,NSW,1430,2022,102,1624.5,59.5
Hybrid/PHEV,2020,NSW,1430,2022,91,574.5,49.5
Hybrid/PHEV,2020,NSW,1430,2022,0,2499.5,17.0
Hybrid/PHEV,2020,NSW,1430,2022,0,2499.5,85+
Hybrid/PHEV,2020,NSW,1430,2022,20,1624.5,69.5
Hybrid/PHEV,2020,NSW,1430,2022,106,0,49.5
Hybrid/PHEV,2020,NSW,1430,2022,522,1874.5,29.5
Hybrid/PHEV,2020,NSW,1430,2022,45,349.5,85+
Hybrid/PHEV,2020,NSW,1430,2022,98,75.0,17.0
Hybrid/PHEV,2020,NSW,1430,2022,562,724.5,29.5
Hybrid/PHEV,2020,NSW,1430,2022,136,899.5,59.5
Hybrid/PHEV,2020,NSW,1430,2022,0,1624.5,17.0
Hybrid/PHEV,2020,NSW,1430,2022,46,224.5,39.5
Hybrid/PHEV,2020,NSW,1430,2022,150,1124.5,59.5
Hybrid/PHEV,2020,NSW,1430,2022,17,0,85+
Hybrid/PHEV,2020,NSW,1430,2022,146,3249.5,39.5
Hybrid/PHEV,2020,NSW,1430,2022,123,2499.5,59.5
Hybrid/PHEV,2020,NSW,1430,2022,120,1874.5,49.5
Hybrid/PHEV,2020,NSW,1430,2022,144,349.5,22.0
Hybrid/PHEV,2020,NSW,1430,2022,73,349.5,39.5
Hybrid/PHEV,2020,NSW,1430,2022,0,3249.5,79.5
Hybrid/PHEV,2020,NSW,1430,2022,436,0,29.5
Hybrid/PHEV,2020,NSW,1430,2022,341,0,17.0
Hybrid/PHEV,2020,NSW,1430,2022,585,2499.5,39.5
Hybrid/PHEV,2020,NSW,1430,2022,23,3249.5,59.5
Hybrid/PHEV,2020,NSW,1430,2022,148,1624.5,49.5
Hybrid/PHEV,2020,NSW,1430,2022,69,0,49.5
Hybrid/PHEV,2020,NSW,1430,2022,416,574.5,29.5
Hybrid/PHEV,2020,NSW,1430,2022,338,899.5,22.0
Hybrid/PHEV,2020,NSW,1430,2022,11,224.5,85+
Hybrid/PHEV,2020,NSW,2405,2023,0,3249.5,85+
Hybrid/PHEV,2020,NSW,2405,2023,7408,0,29.5
Hybrid/PHEV,2020,NSW,2405,2023,214,0,39.5
Hybrid/PHEV,2020,NSW,2405,2023,17,75.0,49.5
Hybrid/PHEV,2020,NSW,2405,2023,143,224.5,22.0
Hybrid/PHEV,2020,NSW,2405,2023,155,0,69.5
Hybrid/PHEV,2020,NSW,2405,2023,296,2499.5,49.5
Hybrid/PHEV,2020,NSW,2405,2023,770,899.5,29.5
Hybrid/PHEV,2020,NSW,2405,2023,15,574.5,85+
Hybrid/PHEV,2020,NSW,2405,2023,124,1624.5,22.0
Hybrid/PHEV,2020,NSW,2405,2023,256,899.5,39.5
Hybrid/PHEV,2020,NSW,2405,2023,57,449.5,49.5
Hybrid/PHEV,2020,NSW,2405,2023,549,0,29.5
Hybrid/PHEV,2020,NSW,2405,2023,2876,0,22.0
Hybrid/PHEV,2020,NSW,2405,2023,108,1374.5,59.5
Hybrid/PHEV,2020,NSW,2405,2023,320,1124.5,22.0
Hybrid/PHEV,2020,NSW,2405,2023,3,3249.5,17.0
Hybrid/PHEV,2020,NSW,2405,2023,41,574.5,79.5
Hybrid/PHEV,2020,NSW,2405,2023,3,3500+,69.5
Hybrid/PHEV,2020,NSW,2405,2023,84,449.5,39.5
Hybrid/PHEV,2020,NSW,2405,2023,160,0,59.5
Hybrid/PHEV,2020,NSW,2405,2023,47,349.5,49.5
Hybrid/PHEV,2020,NSW,2405,2023,19,724.5,79.5
Hybrid/PHEV,2020,NSW,2405,2023,56,449.5,85+
Hybrid/PHEV,2020,NSW,2405,2023,1794,0,49.5
Hybrid/PHEV,2020,NSW,2405,2023,172,724.5,39.5
Hybrid/PHEV,2020,NSW,2405,2023,17,899.5,79.5
Hybrid/PHEV,2020,NSW,2405,2023,82,1874.5,59.5
Hybrid/PHEV,2020,NSW,2405,2023,33,1374.5,69.5
Hybrid/PHEV,2020,NSW,2405,2023,216,3500+,39.5
Hybrid/PHEV,2020,NSW,2405,2023,36,1124.5,69.5
Hybrid/PHEV,2020,NSW,2405,2023,0,1874.5,17.0
Hybrid/PHEV,2020,NSW,2405,2023,128,449.5,69.5
Hybrid/PHEV,2020,NSW,2405,2023,0,3500+,85+
Hybrid/PHEV,2020,NSW,2405,2023,62,224.5,17.0
Hybrid/PHEV,2020,NSW,2405,2023,917,0,69.5
Hybrid/PHEV,2020,NSW,2405,2023,30,75.0,59.5
Hybrid/PHEV,2020,NSW,2405,2023,12,3500+,22.0
Hybrid/PHEV,2020,NSW,2405,2023,136,3500+,29.5
Hybrid/PHEV,2020,NSW,2405,2023,175,349.5,29.5
Hybrid/PHEV,2020,NSW,2405,2023,65,899.5,69.5
Hybrid/PHEV,2020,NSW,2405,2023,3,724.5,85+
Hybrid/PHEV,2020,NSW,2405,2023,50,3249.5,49.5
Hybrid/PHEV,2020,NSW,2405,2023,13,75.0,79.5
Hybrid/PHEV,2020,NSW,2405,2023,25,449.5,17.0
Hybrid/PHEV,2020,NSW,2405,2023,177,0,39.5
Hybrid/PHEV,2020,NSW,2405,2023,76,574.5,59.5
Hybrid/PHEV,2020,NSW,2405,2023,0,75.0,85+
Hybrid/PHEV,2020,NSW,2405,2023,74,75.0,22.0
Hybrid/PHEV,2020,NSW,2405,2023,257,1874.5,39.5
Hybrid/PHEV,2020,NSW,2405,2023,262,724.5,22.0
Hybrid/PHEV,2020,NSW,2405,2023,28,2499.5,69.5
Hybrid/PHEV,2020,NSW,2405,2023,41,0,17.0
Hybrid/PHEV,2020,NSW,2405,2023,41,224.5,49.5
Hybrid/PHEV,2020,NSW,2405,2023,47,75.0,29.5
Hybrid/PHEV,2020,NSW,2405,2023,54,1874.5,22.0
Hybrid/PHEV,2020,NSW,2405,2023,522,0,79.5
Hybrid/PHEV,2020,NSW,2405,2023,0,3500+,17.0
Hybrid/PHEV,2020,NSW,2405,2023,0,1874.5,85+
Hybrid/PHEV,2020,NSW,2405,2023,8,899.5,85+
Hybrid/PHEV,2020,NSW,2405,2023,126,3500+,49.5
Hybrid/PHEV,2020,NSW,2405,2023,702,0,17.0
Hybrid/PHEV,2020,NSW,2405,2023,30,75.0,69.5
Hybrid/PHEV,2020,NSW,2405,2023,0,3500+,79.5
Hybrid/PHEV,2020,NSW,2405,2023,76,449.5,59.5
Hybrid/PHEV,2020,NSW,2405,2023,794,1374.5,29.5
Hybrid/PHEV,2020,NSW,2405,2023,52,224.5,69.5
Hybrid/PHEV,2020,NSW,2405,2023,39,2499.5,22.0
Hybrid/PHEV,2020,NSW,2405,2023,3,1374.5,17.0
Hybrid/PHEV,2020,NSW,2405,2023,103,724.5,49.5
Hybrid/PHEV,2020,NSW,2405,2023,42,724.5,69.5
Hybrid/PHEV,2020,NSW,2405,2023,6,1374.5,79.5
Hybrid/PHEV,2020,NSW,2405,2023,1394,0,59.5
Hybrid/PHEV,2020,NSW,2405,2023,124,449.5,79.5
Hybrid/PHEV,2020,NSW,2405,2023,93,724.5,59.5
Hybrid/PHEV,2020,NSW,2405,2023,9,1124.5,17.0
Hybrid/PHEV,2020,NSW,2405,2023,6,3249.5,22.0
Hybrid/PHEV,2020,NSW,2405,2023,10,1124.5,79.5
Hybrid/PHEV,2020,NSW,2405,2023,703,1624.5,29.5
Hybrid/PHEV,2020,NSW,2405,2023,23,1874.5,69.5
Hybrid/PHEV,2020,NSW,2405,2023,289,574.5,22.0
Hybrid/PHEV,2020,NSW,2405,2023,141,349.5,69.5
Hybrid/PHEV,2020,NSW,2405,2023,54,0,79.5
Hybrid/PHEV,2020,NSW,2405,2023,108,224.5,29.5
Hybrid/PHEV,2020,NSW,2405,2023,90,349.5,59.5
Hybrid/PHEV,2020,NSW,2405,2023,37,574.5,17.0
Hybrid/PHEV,2020,NSW,2405,2023,190,0,85+
Hybrid/PHEV,2020,NSW,2405,2023,5,1624.5,85+
Hybrid/PHEV,2020,NSW,2405,2023,139,3249.5,29.5
Hybrid/PHEV,2020,NSW,2405,2023,3256,0,39.5
Hybrid/PHEV,2020,NSW,2405,2023,257,449.5,29.5
Hybrid/PHEV,2020,NSW,2405,2023,268,1374.5,39.5
Hybrid/PHEV,2020,NSW,2405,2023,132,349.5,79.5
Hybrid/PHEV,2020,NSW,2405,2023,48,349.5,17.0
Hybrid/PHEV,2020,NSW,2405,2023,0,1124.5,85+
Hybrid/PHEV,2020,NSW,2405,2023,87,574.5,69.5
Hybrid/PHEV,2020,NSW,2405,2023,159,1374.5,49.5
Hybrid/PHEV,2020,NSW,2405,2023,39,3500+,59.5
Hybrid/PHEV,2020,NSW,2405,2023,0,1624.5,79.5
Hybrid/PHEV,2020,NSW,2405,2023,21,724.5,17.0
Hybrid/PHEV,2020,NSW,2405,2023,233,0,22.0
Hybrid/PHEV,2020,NSW,2405,2023,21,0,85+
Hybrid/PHEV,2020,NSW,2405,2023,163,899.5,49.5
Hybrid/PHEV,2020,NSW,2405,2023,152,449.5,22.0
Hybrid/PHEV,2020,NSW,2405,2023,1031,1124.5,29.5
Hybrid/PHEV,2020,NSW,2405,2023,0,1874.5,79.5
Hybrid/PHEV,2020,NSW,2405,2023,29,75.0,39.5
Hybrid/PHEV,2020,NSW,2405,2023,124,574.5,39.5
Hybrid/PHEV,2020,NSW,2405,2023,17,899.5,17.0
Hybrid/PHEV,2020,NSW,2405,2023,47,224.5,79.5
Hybrid/PHEV,2020,NSW,2405,2023,269,1624.5,39.5
Hybrid/PHEV,2020,NSW,2405,2023,75,0,59.5
Hybrid/PHEV,2020,NSW,2405,2023,7,3249.5,69.5
Hybrid/PHEV,2020,NSW,2405,2023,3,1374.5,85+
Hybrid/PHEV,2020,NSW,2405,2023,204,1124.5,49.5
Hybrid/PHEV,2020,NSW,2405,2023,758,2499.5,29.5
Hybrid/PHEV,2020,NSW,2405,2023,508,0,22.0
Hybrid/PHEV,2020,NSW,2405,2023,32,224.5,59.5
Hybrid/PHEV,2020,NSW,2405,2023,186,1374.5,22.0
Hybrid/PHEV,2020,NSW,2405,2023,4,2499.5,79.5
Hybrid/PHEV,2020,NSW,2405,2023,64,0,69.5
Hybrid/PHEV,2020,NSW,2405,2023,41,0,79.5
Hybrid/PHEV,2020,NSW,2405,2023,342,1124.5,39.5
Hybrid/PHEV,2020,NSW,2405,2023,102,1624.5,59.5
Hybrid/PHEV,2020,NSW,2405,2023,91,574.5,49.5
Hybrid/PHEV,2020,NSW,2405,2023,0,2499.5,17.0
Hybrid/PHEV,2020,NSW,2405,2023,0,2499.5,85+
Hybrid/PHEV,2020,NSW,2405,2023,20,1624.5,69.5
Hybrid/PHEV,2020,NSW,2405,2023,106,0,49.5
Hybrid/PHEV,2020,NSW,2405,2023,522,1874.5,29.5
Hybrid/PHEV,2020,NSW,2405,2023,45,349.5,85+
Hybrid/PHEV,2020,NSW,2405,2023,98,75.0,17.0
Hybrid/PHEV,2020,NSW,2405,2023,562,724.5,29.5
